"bitcoin.timestamp","bitcoin.market_cap_by_available_supply","bitcoin.price_btc","bitcoin.price_usd","bitcoin.volume_usd","bitcoin.available_supply","bitcoin.supply_change_in_procent","bitcoin.return_wrt_price_usd.simple","bitcoin.vol.squaredreturns"
2015-01-09,3871292298,1,282.507,20820300,13703349.9984071,0.000279206855821945,-0.0382871382176924,0.00146590495290068
2015-01-10,3808946374,1,277.861,20143400,13708099.9996401,0.000346630658455194,-0.0164456101972695,0.000270458094760536
2015-01-11,3766686283,1,274.705,12829400,13711749.9972698,0.000266265757456363,-0.0113581970841536,0.000129008641002476
2015-01-12,3675616212,1,267.988,19795400,13715599.9970148,0.000280781063376923,-0.0244516845343186,0.000597884876565834
2015-01-13,3355188725,1,244.566,41429300,13718949.9971378,0.000244247435309042,-0.0873994357956326,0.0076386613773949
2015-01-14,2851633026,1,207.809,93162800,13722374.9981955,0.000249654751885986,-0.150294807945503,0.0225885292953758
2015-01-15,2813068301,1,204.946,91475500,13725899.9980483,0.000256879720403447,-0.013777074140196,0.000189807771864458
2015-01-16,2994329454,1,218.091,67025900,13729724.9955294,0.000278670067658027,0.0641388463302528,0.00411379160857578
2015-01-17,2708756783,1,197.244,34996100,13733024.999493,0.000240354702275569,-0.0955885387292461,0.00913716873639258
2015-01-18,2891839558,1,210.52,24061100,13736650,0.000263962273943319,0.0673074973129728,0.00453029919453584
2015-01-19,2861871773,1,208.277,25465800,13740699.9956788,0.000294831394760164,-0.0106545696370892,0.000113519854151583
2015-01-20,2877924232,1,209.398,19592800,13743799.9980898,0.000225607313448783,0.00538225536184989,2.89686727801618e-05
2015-01-21,2937610959,1,213.693,20690600,13746874.9982451,0.000223737260132584,0.0205111796674275,0.000420708491349493
2015-01-22,3175391943,1,230.925,40893900,13750749.9967522,0.000281882137397771,0.0806390476056773,0.00650265599875069
2015-01-23,3117289084,1,226.646,25219600,13754000,0.000236350980752142,-0.0185298257009853,0.000343354440508894
2015-01-24,3204386274,1,232.926,20361000,13757099.9974241,0.000225388790466408,0.0277084087078527,0.000767755913121409
2015-01-25,3389816225,1,246.348,33069300,13760274.9971585,0.000230789900125039,0.0576234512248526,0.00332046213106296
2015-01-26,4120903457,1,299.413,81196500,13763274.9980796,0.000218018965587818,0.215406660496533,0.0464000293862687
2015-01-27,3554872118,1,258.223,70619600,13766674.9979669,0.000247034218801234,-0.137569177023042,0.018925278466797
2015-01-28,3610527384,1,262.191,34247900,13770599.9977116,0.000285108767752673,0.0153665630094917,0.000236131258724678
2015-01-29,3174116640,1,230.433,43508400,13774574.9957688,0.000288658305222844,-0.121125439088298,0.014671371994333
2015-01-30,3207876399,1,232.815,31829600,13778649.9967786,0.000295834972111608,0.0103370610980198,0.000106854832144194
2015-01-31,3197785951,1,232.025,25346300,13782074.9962289,0.000248572933567281,-0.00339325215299702,1.15141601738189e-05
2015-02-01,2932754485,1,212.725,24334500,13786600,0.000328325290087417,-0.0831806917358043,0.00691902747764691
2015-02-02,3098862238,1,224.714,31246600,13790249.9977749,0.000264749668152264,0.0563591491362088,0.00317635369135742
2015-02-03,3304247798,1,239.545,36332300,13793849.9989564,0.000261054091259316,0.0659994481874737,0.00435592716105103
2015-02-04,3084186083,1,223.529,33992500,13797699.9986579,0.000279109871560657,-0.0668600889185748,0.00447027149019972
2015-02-05,3118027956,1,225.924,23692900,13801224.9960164,0.000255477170746365,0.0107144934214354,0.000114800369277982
2015-02-06,3021929922,1,218.892,26365500,13805574.9958884,0.000315189403352401,-0.0311255112338663,0.000968797449569538
2015-02-07,3161297986,1,228.917,21780900,13809799.997379,0.000306035894327872,0.0457988414377868,0.00209753387704354
2015-02-08,3141965896,1,227.457,20797900,13813449.9971423,0.000264305041640434,-0.00637785747672737,4.06770659934472e-05
2015-02-09,3074677811,1,222.527,18216200,13817099.9968543,0.000264235199226359,-0.0216744263750951,0.000469780758689418
2015-02-10,2991226156,1,216.425,27372800,13821074.995957,0.000287686931673026,-0.0274213915614734,0.000751932715167644
2015-02-11,3049515934,1,220.585,20340000,13824674.9960333,0.000260471785103578,0.0192214392976782,0.000369463728674327
2015-02-12,3030286962,1,219.139,15739200,13828149.9961212,0.000251362154184864,-0.00655529614434347,4.29719075400444e-05
2015-02-13,3248286280,1,234.847,29622000,13831499.997871,0.000242259575627291,0.0716805315347793,0.00513809860110848
2015-02-14,3429086744,1,247.851,44247500,13835274.9998991,0.000272927884087837,0.0553722210630752,0.00306608286545806
2015-02-15,3636040558,1,262.742,49514700,13838824.9994291,0.00025659045664006,0.0600804515616238,0.00360966065984862
2015-02-16,3288133689,1,237.533,54148100,13842849.9997895,0.000290848418169398,-0.095945832794148,0.00920560283056261
2015-02-17,3291510942,1,237.71,21836300,13846749.9978966,0.000281733754765146,0.000745159619926605,5.55262859169163e-07
2015-02-18,3346731825,1,241.633,26956700,13850474.9972065,0.000269016145339362,0.0165033023431913,0.000272358988230784
2015-02-19,3281224349,1,236.829,23018300,13854824.9960942,0.000314068570832271,-0.0198813903730037,0.000395269683163766
2015-02-20,3411751633,1,246.175,26552600,13859049.9969534,0.000304947977354475,0.0394630725122347,0.00155733409210589
2015-02-21,3380093375,1,243.83,17259000,13862500,0.000248935031432307,-0.00952574388138516,9.07397964937469e-05
2015-02-22,3400132507,1,245.211,10562100,13866149.9973492,0.000263300079294648,0.00566378214329655,3.20784281667248e-05
2015-02-23,3253406963,1,234.566,19577300,13869899.9982947,0.000270442837140727,-0.0434115924652646,0.00188456636037022
2015-02-24,3282405035,1,236.6,16265700,13873225,0.000239727878765361,0.00867133344133419,7.51920236508007e-05
2015-02-25,3272446748,1,235.821,14637600,13876824.9986218,0.000259492556477392,-0.00329247675401523,1.08404031757307e-05
2015-02-26,3278060208,1,236.16,13217700,13880675,0.000277441084581387,0.00143753100868871,2.06649540094158e-06
2015-02-27,3496113393,1,251.802,33055600,13884374.9970215,0.000266557427608616,0.0662347560975609,0.00438704291530338
2015-02-28,3511637500,1,252.86,21834700,13887674.9980226,0.000237677317261875,0.00420171404516245,1.76544009173154e-05
2015-03-01,3418854940,1,246.098,13160000,13892249.9979683,0.000329428788211183,-0.0267420707110654,0.000715138345915621
2015-03-02,3596686084,1,258.834,31189800,13895724.9974887,0.000250139431766438,0.0517517411762793,0.00267824271477661
2015-03-03,3757039683,1,270.295,47071400,13899774.9976877,0.000291456559460279,0.0442793450628589,0.00196066039919573
2015-03-05,3921472230,1,282.029,41830800,13904499.9982271,0.000339933598940023,0.0434118278177547,0.00188458679447838
2015-03-06,3715418089,1,267.155,43572800,13907349.9990642,0.000204969674381994,-0.0527392573104185,0.00278142926165453
2015-03-07,3771089115,1,271.081,34987800,13911299.9988933,0.00028402246505399,0.0146955887031874,0.00021596032733325
2015-03-08,3842565008,1,276.149,16971200,13914824.9966504,0.000253390966862943,0.0186955190515012,0.000349522432605046
2015-03-09,3824308700,1,274.759,19336300,13918774.9991811,0.00028387008328834,-0.00503351451571432,2.53362683799068e-05
2015-03-10,3990421912,1,286.625,46666500,13922099.9982556,0.00023888589869836,0.0431869383714454,0.00186511164589902
2015-03-11,4110333413,1,295.158,76764800,13925874.999153,0.000271151686736193,0.0297706061927607,0.000886288993084444
2015-03-12,4125292446,1,296.145,38232300,13929974.9987337,0.000294415940182091,0.00334397170329104,1.11821467524112e-05
2015-03-13,4131676728,1,296.532,32916700,13933324.9969649,0.000240488459705812,0.00130679228080832,1.70770606518022e-06
2015-03-14,4009506313,1,287.691,29543100,13936849.9987834,0.000252990712501955,-0.0298146574400066,0.000888913798264938
2015-03-15,3944860422,1,282.985,23929700,13940174.9986748,0.000238576141073032,-0.0163578283644603,0.000267578548801142
2015-03-16,3962828226,1,284.199,13318900,13943849.9994722,0.00026362658988921,0.0042899800342775,1.84039286944995e-05
2015-03-17,4058871698,1,291.018,21759900,13947149.9975947,0.000236663340653864,0.0239937508576735,0.000575700080220109
2015-03-18,4017292623,1,287.963,19490700,13950724.9993923,0.000256324897792481,-0.0104976324488518,0.000110200287031187
2015-03-19,3723705566,1,266.851,44360200,13954249.9971894,0.000252674882295745,-0.073314974493251,0.00537508548494604
2015-03-20,3626492241,1,259.816,57262100,13957924.9969209,0.000263360605707641,-0.0263630265578919,0.000695009169292114
2015-03-21,3639131051,1,260.658,30548100,13961324.996739,0.00024358920246903,0.00324075499584331,1.05024929430834e-05
2015-03-22,3637526863,1,260.475,17154700,13964974.9995201,0.000261436703317131,-0.000702069378265779,4.92901411898498e-07
2015-03-23,3669968700,1,262.736,11223900,13968274.9984776,0.000236305396720482,0.00868029561378236,7.53475319426493e-05
2015-03-24,3676053749,1,263.101,24415300,13972024.9980046,0.000268465471034762,0.00138922720906165,1.92995223839722e-06
2015-03-25,3448861669,1,246.765,40210000,13976299.9979738,0.000305968531391976,-0.0620902239064086,0.00385519590474796
2015-03-26,3426432676,1,245.087,38844000,13980474.9986739,0.000298720026098875,-0.00679999189512293,4.62398897737375e-05
2015-03-27,3541436382,1,253.246,23922800,13984174.9998026,0.000264654893984195,0.0332902193914815,0.00110823870713297
2015-03-28,3474922114,1,248.411,20704500,13988599.9975846,0.000316428947874758,-0.0190921080688343,0.000364508590512049
2015-03-29,3521673717,1,251.687,15915400,13992274.9963248,0.000262713834178196,0.0131878217953312,0.000173918643705412
2015-03-30,3426239160,1,244.8,19139800,13996075,0.000271578687254026,-0.027363352100029,0.000748753038150164
2015-03-31,3469694824,1,247.838,23951900,13999849.9987895,0.000269718388157481,0.0124101307189541,0.000154011344461529
2015-04-01,3438997948,1,245.58,21934000,14003574.997964,0.00026607422042324,-0.00911079011289628,8.30064964812487e-05
2015-04-02,3472729978,1,247.918,23139000,14007574.9965714,0.000285641245755031,0.00952031924423813,9.06364785122109e-05
2015-04-03,3547549559,1,253.183,25777000,14011799.9984201,0.000301622647010946,0.0212368605748674,0.000451004247076357
2015-04-04,3574913192,1,255.069,23106500,14015474.9969616,0.000262278832263263,0.00744915732888862,5.54899449105351e-05
2015-04-05,3549704856,1,253.204,12020200,14019149.9976304,0.000262210211894987,-0.00731174701747361,5.34616444475343e-05
2015-04-06,3668097103,1,261.58,20635600,14022850,0.000263924872068388,0.033080046128813,0.0010942894518844
2015-04-07,3544201888,1,252.688,20589300,14026000,0.000224633366255889,-0.0339934245737441,0.00115555291425083
2015-04-08,3550136355,1,253.043,16708000,14029774.9987156,0.000269142928535082,0.00140489457354542,1.97372876277738e-06
2015-04-09,3435976468,1,244.848,30345500,14033099.9967327,0.000236995819058894,-0.0323858000418901,0.00104884004435329
2015-04-10,3407562580,1,242.767,21044800,14036349.9981464,0.000231595400479012,-0.00849915049336736,7.22355591089066e-05
2015-04-11,3317215986,1,236.266,29354300,14040174.9976721,0.000272506707673204,-0.0267787631762143,0.000717102157247771
2015-04-12,3332846528,1,237.318,16269700,14043799.9983145,0.000258187710835633,0.00445260850058848,1.98257224595128e-05
2015-04-13,3312552620,1,235.823,12010600,14046774.9965016,0.000211837122963354,-0.00629956429769341,3.96845103407734e-05
2015-04-14,3150265219,1,224.205,31725200,14050824.9994425,0.000288322617958192,-0.0492657628814831,0.00242711539229452
2015-04-15,3121110924,1,222.072,33262300,14054500,0.000261550518042331,-0.00951361477219514,9.05088660337297e-05
2015-04-16,3176590483,1,225.966,25105000,14057824.9957958,0.000236578732493387,0.0175348535610074,0.000307471089405973
2015-04-17,3213681992,1,228.548,19849500,14061299.9982498,0.0002471934637851,0.0114264977917031,0.000130564851783796
2015-04-18,3141396045,1,223.356,20177000,14064524.9959706,0.000229352742715072,-0.0227173285261739,0.000516077015366115
2015-04-19,3146724471,1,223.678,12370900,14068099.9964234,0.000254185651765493,0.00144164472859476,2.07833952348506e-06
2015-04-20,3146493803,1,223.602,15596300,14071849.9968694,0.00026656054811669,-0.000339774139611393,1.15446465948662e-07
2015-04-21,3172533292,1,225.39,18944100,14075749.9977816,0.000277149124887854,0.0079963506587597,6.39416238578467e-05
2015-04-22,3303065945,1,234.599,27007900,14079624.9984015,0.000275296209474751,0.0408580682372777,0.00166938174008204
2015-04-23,3293427801,1,233.853,21211300,14083324.9990379,0.000262791135186458,-0.00317989420244746,1.0111727138759e-05
2015-04-24,3265078364,1,231.789,20305500,14086424.9985979,0.000220118442215922,-0.00882605739503028,7.78992891403688e-05
2015-04-25,3239046278,1,229.881,16349900,14090099.999565,0.000260889542058607,-0.00823162445154857,6.77596411113323e-05
2015-04-26,3082924255,1,218.727,21024300,14094849.9956567,0.000337115853815018,-0.0485207563913503,0.00235426380078876
2015-04-27,3108026628,1,220.454,22748700,14098299.9990928,0.00024477049682381,0.00789568731798096,6.23418782233254e-05
2015-04-28,3172247583,1,224.947,39343400,14102199.9982218,0.000276629035364184,0.0203806689830985,0.000415371668198635
2015-04-29,3169000924,1,224.665,18620400,14105449.9988872,0.000230460542740785,-0.00125362863252243,1.57158474828006e-06
2015-04-30,3303850494,1,234.167,28471700,14108949.9972242,0.000248130923667489,0.042294082300314,0.00178878939762573
2015-05-01,3318464989,1,235.142,25726800,14112599.9991495,0.000258701173791565,0.00416369514064741,1.73363572242508e-05
2015-05-02,3314728349,1,234.814,15939300,14116399.9974448,0.000269262807389481,-0.00139490180401636,1.94575104284809e-06
2015-05-03,3415504970,1,241.893,16861500,14119899.9971062,0.000247938543963544,0.030147265495243,0.000908857616840672
2015-05-04,3417049721,1,241.945,16063800,14123249.9989667,0.000237253936730131,0.000214971082255433,4.62125662060721e-08
2015-05-05,3318757221,1,234.923,25902100,14127000,0.000265519695082039,-0.029023125090413,0.000842341790013763
2015-05-07,3320275175,1,234.966,17272400,14130874.998936,0.000274297369293963,0.000183038697786131,3.35031648872426e-08
2015-05-08,3279491422,1,232.015,32649900,14134824.9983837,0.000279529714048765,-0.0125592638934996,0.000157735109546563
2015-05-09,3476741981,1,245.906,32948700,14138500,0.000259996258651363,0.0598711290218306,0.00358455209034868
2015-05-10,3410996344,1,241.203,25349500,14141599.9966833,0.000219259234239377,-0.0191251941798899,0.000365773052418494
2015-05-11,3401965502,1,240.507,15597600,14144974.9986487,0.00023865771667908,-0.00288553624954913,8.32631944746203e-06
2015-05-12,3447508596,1,243.663,17472700,14148674.9978454,0.000261576934356356,0.0131222791852212,0.000172194211014891
2015-05-13,3426188781,1,242.089,21352400,14152599.9983477,0.000277411171217823,-0.00645974152825834,4.17282606119055e-05
2015-05-14,3438268055,1,242.873,17839200,14156649.9981472,0.000286166485305772,0.00323847841083236,1.04877424174273e-05
2015-05-15,3347749805,1,236.418,28772200,14160299.9983081,0.000257829370746476,-0.0265776763987763,0.00070637288275807
2015-05-16,3363986983,1,237.498,20008000,14164274.996,0.000280714228678924,0.00456818008781057,2.0868269314669e-05
2015-05-17,3363167493,1,237.384,12811900,14167625,0.000236510799245249,-0.000480004042139326,2.30403880470092e-07
2015-05-18,3364091343,1,237.378,11257500,14171874.9968405,0.000299979484245316,-2.52755029824803e-05,6.38851051017369e-10
2015-05-19,3356103839,1,236.758,12963900,14175249.9978881,0.000238147813779621,-0.00261186799113644,6.82185440312311e-06
2015-05-20,3308309428,1,233.332,17644200,14178549.9974286,0.000232800094595254,-0.014470471958709,0.000209394558707783
2015-05-21,3327909958,1,234.654,15952000,14182199.9965907,0.000257431060498581,0.0056657466614094,3.21006852312717e-05
2015-05-22,3350546405,1,236.186,15400400,14186049.9987298,0.000271467201140352,0.00652876149564885,4.2624726667067e-05
2015-05-23,3360738159,1,236.846,19170400,14189549.9987334,0.000246721251077942,0.0027944077972446,7.80871493730143e-06
2015-05-24,3409088722,1,240.201,21821300,14192649.9972939,0.0002184705336572,0.0141653226146947,0.000200656364778382
2015-05-25,3429956268,1,241.613,12507600,14196074.9959646,0.000241321999157273,0.00587841016482038,3.45557060658636e-05
2015-05-26,3369803070,1,237.313,13777600,14199824.9990519,0.000264157739962023,-0.0177970556220072,0.000316735188812817
2015-05-27,3373050560,1,237.484,15536800,14203274.9995789,0.000242960777845136,0.000720567351978341,5.19217308737078e-07
2015-05-28,3363816253,1,236.773,18473500,14206924.9998944,0.000256983006778677,-0.00299388590389249,8.96335280552615e-06
2015-05-29,3373675768,1,237.406,13725800,14210574.9981045,0.000256916835284615,0.00267344671900949,7.14731735938259e-06
2015-05-30,3370190445,1,237.094,15242500,14214574.9997891,0.000281480635733189,-0.00131420435877783,1.72713309663064e-06
2015-05-31,3307068042,1,232.603,14166700,14217649.9959158,0.000216326983164761,-0.0189418542856419,0.00035879384377849
2015-06-01,3297894742,1,231.895,12519500,14221499.9978439,0.000270790315499925,-0.00304381284850153,9.26479665670297e-06
2015-06-02,3166420065,1,222.597,25922900,14224899.9986523,0.000239074697390373,-0.0400957329825999,0.00160766780341195
2015-06-03,3211363373,1,225.695,20742500,14228774.9972308,0.000272409547966701,0.0139175280888781,0.000193697588104712
2015-06-04,3217797867,1,226.092,17462200,14232250,0.000244223608139249,0.00175901105474208,3.09411989070483e-06
2015-06-05,3196874056,1,224.567,14461900,14235724.999666,0.000244163759491656,-0.00674504184137437,4.54955894418909e-05
2015-06-06,3207088735,1,225.226,18190200,14239424.999778,0.000259909496148847,0.0029345362408546,8.61150294888906e-06
2015-06-07,3205253467,1,225.026,10568700,14243924.9997778,0.000316023996746573,-0.000887996945290404,7.88538574845088e-07
2015-06-08,3183902511,1,223.469,13654600,14247624.9994406,0.000259759838871165,-0.00691920044794836,4.78753348388888e-05
2015-06-09,3255937616,1,228.462,23342800,14251549.9995623,0.000275484519125513,0.0223431437917563,0.000499216074499097
2015-06-10,3268406686,1,229.277,28156800,14255274.9992367,0.000261375055664592,0.00356733286060695,1.27258637383662e-05
2015-06-11,3262359707,1,228.785,15904400,14259499.9978145,0.000296381415162861,-0.00214587594917937,4.60478358926644e-06
2015-06-12,3275768947,1,229.669,14609500,14263000,0.000245450554787752,0.00386388967808204,1.4929643444389e-05
2015-06-13,3284984267,1,230.259,14004900,14266474.9998914,0.000243637375827443,0.00256891439419338,6.59932116469393e-06
2015-06-14,3317671899,1,232.483,12714400,14270599.9965589,0.000289139164894703,0.00965868869403597,9.32902672882982e-05
2015-06-15,3332954967,1,233.493,12266200,14274324.9990364,0.000261026339353876,0.00434440367682787,1.88738433072355e-05
2015-06-16,3378059557,1,236.594,20029300,14277874.99683,0.000248698120147717,0.0132809120616035,0.000176382625188046
2015-06-17,3604399193,1,252.393,42924100,14280899.9972265,0.000211866289430818,0.0667768413400172,0.00445914653934982
2015-06-18,3556041989,1,248.938,42633100,14284849.9987949,0.000276593321786534,-0.0136889691869426,0.000187387877401065
2015-06-19,3569721791,1,249.827,31076200,14288774.9962974,0.000274766448572272,0.00357117033156862,1.27532575370759e-05
2015-06-20,3487268038,1,243.995,24655600,14292374.9994877,0.000251946243900569,-0.0233441541546751,0.000544949533197233
2015-06-21,3499099248,1,244.765,19823200,14295749.9969358,0.000236139721233375,0.00315580237299939,9.95908861742861e-06
2015-06-22,3487360825,1,243.891,10607100,14298849.9985649,0.000216847778518714,-0.00357077196494593,1.27504124256438e-05
2015-06-23,3528441317,1,246.698,17576300,14302674.999392,0.000267504087910542,0.0115092397833458,0.000132462600390551
2015-06-24,3492940561,1,244.157,15309800,14306124.9974402,0.000241213482677027,-0.010300042967515,0.000106090885132655
2015-06-25,3446189171,1,240.823,17090000,14310049.9993771,0.000274358146435061,-0.0136551481219052,0.00018646307023117
2015-06-26,3473639996,1,242.676,15904600,14313899.9983517,0.000269041615839516,0.00769444778945516,5.92045267846514e-05
2015-06-27,3486208542,1,243.489,13769300,14317724.9978438,0.000267222734025907,0.00335014587351035,1.12234773737984e-05
2015-06-28,3589623988,1,250.655,20587900,14320974.9975065,0.000226991345564809,0.0294304876195639,0.000866153601525304
2015-06-29,3563321533,1,248.758,15025600,14324449.999598,0.00024265122256506,-0.00756817139095567,5.72772182028799e-05
2015-06-30,3681402721,1,256.939,34722300,14327924.9977621,0.000242592083061322,0.0328873845263269,0.00108158006098249
2015-07-01,3784372504,1,264.057,44669600,14331649.9998106,0.000259981961736599,0.0277030734921517,0.00076746028091156
2015-07-02,3714048672,1,259.09,26947900,14334974.9971053,0.000232003802399072,-0.0188103326175789,0.000353828613183953
2015-07-03,3668022766,1,255.811,21435300,14338799.9968727,0.000266829887614728,-0.0126558338801187,0.00016017013120116
2015-07-04,3681165676,1,256.656,19017900,14342799.996883,0.00027896337288813,0.00330321995535776,1.09112620734737e-05
2015-07-05,3742137146,1,260.837,15464000,14346649.9998083,0.000268427568268503,0.0162902873885666,0.000265373463202093
2015-07-06,3888172339,1,270.949,44697100,14350199.9970474,0.000247444332938551,0.0387675061436836,0.00150291953260055
2015-07-07,3843241340,1,269.478,49703100,14261799.9985156,-0.00616019278825064,-0.00542906598658788,2.94747574867254e-05
2015-07-08,3798502073,1,266.341,27847400,14261799.9969963,-1.06530562149487e-10,-0.011641024499217,0.00013551345139137
2015-07-09,3844791618,1,267.704,36849400,14362099.9985058,0.00703277296909266,0.0051174997465655,2.6188803656098e-05
2015-07-10,3867029661,1,269.191,40454400,14365374.9976782,0.000228030662142498,0.00555464244090476,3.08540526463003e-05
2015-07-11,4110352701,1,286.052,100412000,14369250,0.000269745991482662,0.0626358236345199,0.00392324640237468
2015-07-12,4212905538,1,293.114,40447000,14372924.9984648,0.000255754368861716,0.0246878189979443,0.000609488406875257
2015-07-13,4454664674,1,309.859,56392900,14376424.999758,0.000243513501501313,0.0571279433940379,0.0032636019164324
2015-07-14,4192223068,1,291.531,61330500,14380024.9990567,0.000250409910586891,-0.0591494841201965,0.00349866147168538
2015-07-15,4178565394,1,290.508,29467300,14383649.9993116,0.000252085810357405,-0.00350906078598856,1.23135075997627e-05
2015-07-16,4189402692,1,291.183,29174900,14387524.9997424,0.000269403136968993,0.00232351604775083,5.39872682415563e-06
2015-07-17,4001980744,1,278.093,49482600,14390799.9985616,0.000227627671838038,-0.0449545474838846,0.00202091133948084
2015-07-18,4023355685,1,279.505,27344700,14394574.9986583,0.000262320378094927,0.0050774381232177,2.57803778951045e-05
2015-07-19,3952584984,1,274.517,25371800,14398324.9999089,0.000260514898907216,-0.0178458346004544,0.000318473812586776
2015-07-20,3940416003,1,273.602,15558600,14401999.9963451,0.000255237774959838,-0.00333312691017318,1.11097349993206e-05
2015-07-21,4024532627,1,279.366,22273800,14405949.9974943,0.000274267542721196,0.0210670974627378,0.000443822595504495
2015-07-22,3978914464,1,276.139,23182500,14409099.9967408,0.000218659598776316,-0.0115511551155114,0.000133429184502605
2015-07-23,3998474724,1,277.419,18615900,14413124.9986483,0.000279337495637799,0.00463534669134003,2.14864389489169e-05
2015-07-24,3975213232,1,275.741,18377800,14416474.9964641,0.000232426889805959,-0.00604861238776,3.65857118173637e-05
2015-07-25,4142634316,1,287.267,37326400,14420849.996693,0.000303472258646575,0.0418000950167006,0.0017472479434052
2015-07-26,4164345963,1,288.697,20062200,14424624.9978351,0.000261773830460221,0.00497794734515278,2.47799597711136e-05
2015-07-27,4215400624,1,292.164,15984000,14428199.9972618,0.000247840025459967,0.0120091306802634,0.000144219219695645
2015-07-28,4256097823,1,294.907,31177800,14431999.9966091,0.000263373071347051,0.00938856258813536,8.8145107471335e-05
2015-07-29,4241127355,1,293.802,25193500,14435324.9977876,0.000230390879940812,-0.00374694395182196,1.40395889780951e-05
2015-07-30,4165297674,1,288.471,24739600,14439224.9966201,0.000270170490313415,-0.0181448730777871,0.000329236419009004
2015-07-31,4156876481,1,287.823,21319400,14442474.9967862,0.00022508134383048,-0.00224632632049682,5.04598193815677e-06
2015-08-01,4112500665,1,284.676,23205300,14446250,0.00026138201482917,-0.0109338030664679,0.000119548049496302
2015-08-02,4042133466,1,279.73,19310000,14450124.9991063,0.00026823563944145,-0.0173741376160967,0.000301860657903068
2015-08-03,4078449217,1,282.168,17210200,14453974.9971648,0.000266433547029266,0.0087155471347371,7.59607618578241e-05
2015-08-04,4079086669,1,282.135,22122200,14457924.9968986,0.000273281207046061,-0.000116951603300164,1.36776775144789e-08
2015-08-05,4117595320,1,284.734,21201300,14461199.9971904,0.000226519385901902,0.00921190210360279,8.48591403663615e-05
2015-08-06,4071191851,1,281.459,20604100,14464599.9985788,0.000235111981656599,-0.0115019632358622,0.000132295158279125
2015-08-07,4033878314,1,278.809,17952300,14468249.9991033,0.000252340232350212,-0.00941522566341801,8.86464742930852e-05
2015-08-08,4046202457,1,279.598,42342900,14471500,0.000224629854811198,0.00282989430039926,8.00830175143222e-06
2015-08-09,3789713465,1,261.801,58689800,14475549.9978992,0.000279860270128829,-0.0636521005157406,0.00405158990006594
2015-08-10,3851303638,1,265.991,22285600,14479074.9987782,0.000243514124126376,0.0160045225190126,0.000256144741061582
2015-08-11,3831151482,1,264.522,20524000,14483299.9977318,0.000291800336275516,-0.00552274325071145,3.05006930132789e-05
2015-08-12,3886143638,1,268.243,24977000,14487399.9992544,0.000283084761296903,0.0140668829057697,0.000197877194684637
2015-08-13,3851673933,1,265.805,26974200,14490600,0.000220881645137005,-0.00908877398478236,8.26058125464566e-05
2015-08-14,3826343657,1,263.99,27216500,14494274.999053,0.000253612621492039,-0.00682831398957884,4.66258719402781e-05
2015-08-15,3858970688,1,266.174,27091900,14497924.9964309,0.000251823383932814,0.00827304064547896,6.84432015217469e-05
2015-08-16,3793507380,1,261.6,19510600,14501175,0.000224170256770684,-0.0171842478979913,0.00029529837581962
2015-08-17,3745688864,1,258.241,29052400,14504624.9975798,0.000237911588528705,-0.0128402140672784,0.000164871097293535
2015-08-18,3741795353,1,257.909,22034500,14508199.9968981,0.000246473060761421,-0.00128562079607808,1.65282083130844e-06
2015-08-19,3360947391,1,231.601,63601000,14511799.9965458,0.000248135512911585,-0.102004970745496,0.0104050140567894
2015-08-20,3328460736,1,229.296,45257000,14516000,0.000289419882799846,-0.00995246134515826,9.90514868268693e-05
2015-08-21,3390216133,1,233.494,30539300,14519500,0.000241113254340064,0.0183082129649013,0.000335190661968179
2015-08-22,3394104386,1,233.695,23355900,14523649.9967907,0.000285822293514926,0.000860835824475048,7.41038316699636e-07
2015-08-23,3343878537,1,230.173,22995600,14527674.996633,0.000277134180675542,-0.0150709257793277,0.000227132803846003
2015-08-24,3298475694,1,226.995,19533100,14531049.996696,0.000232315223446022,-0.0138070060345914,0.000190633415639243
2015-08-25,2963113028,1,203.863,65919600,14534824.9952174,0.000259788420126084,-0.101905328311196,0.0103846959382127
2015-08-26,3265852325,1,224.639,52402700,14538224.99655,0.000233921036803864,0.101911577873376,0.0103859697046412
2015-08-27,3306456840,1,227.369,31120600,14542249.9989005,0.000276856518000024,0.0121528318769224,0.000147691322628741
2015-08-28,3222096273,1,221.515,22965600,14545724.9983071,0.000238958854847704,-0.0257466937005485,0.000662892236509864
2015-08-29,3380614164,1,232.353,29428400,14549474.9970949,0.000257807623082362,0.0489267092521952,0.00239382287824885
2015-08-30,3354034478,1,230.462,17820200,14553524.9976135,0.000278360595097782,-0.00813847895228392,6.62348396567684e-05
2015-08-31,3314111086,1,227.657,18923200,14557474.9996706,0.000271412050188102,-0.012171203929498,0.000148138205093428
2015-09-01,3361671173,1,230.863,20222800,14561324.9979425,0.00026446882251463,0.0140825891582512,0.000198319317400095
2015-09-02,3301555376,1,226.675,20112300,14565149.9988971,0.000262682204753784,-0.0181406288578074,0.000329082415356716
2015-09-03,3344916579,1,229.589,18480400,14569149.9984755,0.000274628107416852,0.0128554097275835,0.000165261559264048
2015-09-04,3321555511,1,227.93,18118800,14572700,0.000243665658246073,-0.00722595594736675,5.22144393532849e-05
2015-09-05,3346486534,1,229.577,17494500,14576749.9967331,0.000277916702678294,0.00722590268942214,5.22136696769981e-05
2015-09-06,3443033009,1,236.142,19369500,14580349.9970357,0.000246968652365398,0.028596070163823,0.00081773522881429
2015-09-07,3517094549,1,241.162,23695600,14583949.9962681,0.000246907600511381,0.021258395372276,0.000451919373804007
