date,block_time,tx_vol,tx_number,tx_fees,tx_vol_issues_chouts,m_total,m_circ_wh_bill_1,m_circ_mc_lifo_1,m_circ_mc_fifo_1,dormancy_1,sdd_1
13/11/27,2013-11-27,332386601382390,95531,3041271141,178081038644175,1204195000000000,34586143356216,17516635551459,17516635551459,7.9114654433,2629665110654884
13/11/28,2013-11-28,341856335385545,98921,3073997164,186690728921835,1204627500000000,44342813638169,17269614659264,17269614659264,6.7362154323,2302817922068784
13/11/29,2013-11-29,260292947680345,90084,2609068458,138522636048052,1205080000000000,39033301488089,20370565941712,20370565941712,6.5991933395,1.71772348665275E+015
13/11/30,2013-11-30,184625462099558,73890,1968500494,90468671171777,1205512500000000,26001783389781,12697279428938,12697279428938,4.6348546554,855712182514951
13/12/01,2013-12-01,151495577607678,73442,1937686102,65939601432867,1205940000000000,23113019973303,13378386399958,13378386399958,6.2180058192,942000383150529
13/12/02,2013-12-02,142449090497353,75570,2113751064,79009775418440,1206440000000000,22484423565360,14395100287160,14395100287160,7.9256327454,1128999176199167
13/12/03,2013-12-03,119003416224284,77667,2040592636,58418693959514,1206837500000000,21472949111805,12576415229084,12576415229084,6.7387241013,801931189047270
13/12/04,2013-12-04,134881158234996,79624,2083224443,60328127122592,1207337500000000,29064725425184,12016014724261,12016014724261,5.0051666061,675102668990002
13/12/05,2013-12-05,155046812636039,83283,2254506788,63689002085168,1207765000000000,30985315354947,21302297070949,21302297070949,5.7784062774,895923475426479
13/12/06,2013-12-06,116360998917110,72099,1920163235,52089305094045,1208190000000000,28339877496208,18268766197906,18268766197906,6.8387076981,795758859056166
13/12/07,2013-12-07,235774529020050,67712,3749123851,121379760366537,1208710000000000,26304471959628,13907664655964,13907664655964,4.0012257191,943387109427875
13/12/08,2013-12-08,121950356891798,47477,1138643048,67156468940250,1209197500000000,15408982242640,10557531546218,10557531546218,2.663972008,324872337122704
13/12/09,2013-12-09,121671374314945,63625,1704236096,59448975298991,1209685000000000,16563703689172,9560655990917,9560655990917,3.0318309948,368887043831497
13/12/10,2013-12-10,83753225770560,67623,1750092456,32993157218767,1210125000000000,19678380717290,14114009441650,14114009441650,5.4331572197,455044443270862
13/12/11,2013-12-11,111375803415721,67305,1744596076,46416736075691,1210605000000000,20060808453632,13957046521406,13957046521406,6.9035146581,768884491434958
13/12/12,2013-12-12,91505238521607,58219,1434126064,52236835973186,1211017500000000,11705850252469,7580426232120,7580426232120,3.6141912628,330717433563829
13/12/13,2013-12-13,91406400326271,60059,1512943960,40634718348407,1211425000000000,13705333801187,8857292220868,8857292220868,5.4860512321,501460195132521
13/12/14,2013-12-14,62066883412024,54113,1240576423,29946130534849,1211857500000000,17031224100342,6251935703915,6251935703915,9.4803216376,588414017789252
13/12/15,2013-12-15,46264642936824,52308,1151956075,22016131057981,1212355000000000,10738618053040,6707723930112,6707723930112,12.43019545,575078554130777
13/12/16,2013-12-16,209281308685136,69382,1570545173,133974615341108,1212797500000000,17720207428317,10530868244709,10530868244709,6.7608101037,1414911186282639
13/12/17,2013-12-17,158664343811418,67740,1520684554,93188768730510,1213300000000000,16987104057505,10765304523658,10765304523658,3.311873781,525476280241296
13/12/18,2013-12-18,199682080611571,81510,1864447134,116890705286367,1213807500000000,27930161898171,15905078341018,15905078341018,10.008463585,1.99851083237636E+015
13/12/19,2013-12-19,136402692505516,70278,1648965383,69584241652784,1214305000000000,25065084896068,15088340741366,15088340741366,3.5547710579,484880343544520
13/12/20,2013-12-20,94032630787640,65083,1624432139,55761836923019,1214870000000000,19112528733096,9971754615345,9971754615345,12.7806062649,1201794030152468
13/12/21,2013-12-21,97763371922497,56083,1243490207,46183006688718,1215315000000000,33322172567477,21635607844726,21635607844726,128.7927267008,1.25912112413642E+016
13/12/22,2013-12-22,92040313949863,52897,1146529505,56595638181724,1215717500000000,29153958448056,9951053663170,9951053663170,4.0626841986,373930729113778
13/12/23,2013-12-23,72223519379140,54267,1211174057,40006379939453,1216140000000000,15832792600003,9406694455123,9406694455123,4.2065251568,303810051182786
13/12/24,2013-12-24,88652454996262,55865,1206624608,43194821358965,1216567500000000,22888402440624,12155308724906,12155308724906,6.8247017913,605026568415509
13/12/25,2013-12-25,87821931375555,55428,1231784641,34736610223622,1216990000000000,23034094045907,18182151214765,18182151214765,32.5800193353,2861240222276917
13/12/26,2013-12-26,62043348358488,51276,1336262326,27951898624120,1217395000000000,13231032804985,8844433178527,8844433178527,4.3585082554,270416446013647
13/12/27,2013-12-27,60601794495161,52674,1227928333,26149264928655,1217845000000000,13887526920282,9203866535679,9203866535679,17.0206097218,1.0314794925451E+015
13/12/28,2013-12-28,61429013532849,48009,1165867105,32115241227749,1218305000000000,9081319517590,5789429136856,5789429136856,1.6768411153,103006695565520
13/12/29,2013-12-29,83753543182560,51325,1455153464,52099531137421,1218680000000000,8679228450143,5345756544931,5345756544931,3.4420167019,288281094476781
13/12/30,2013-12-30,81465464256772,55613,1174180891,41751059986204,1219100000000000,15249390781918,11161685776937,11161685776937,2.7477866454,223849714745934
13/12/31,2013-12-31,50829596411944,48847,1098600975,22383231435868,1219532500000000,13125315037637,9182459963107,9182459963107,4.7533303925,241609865463970
14/01/01,2014-01-01,53898329208405,43070,936534252,32897080767272,1219992500000000,11405778915103,8151103371856,8151103371856,3.8193566523,205856942210223
14/01/02,2014-01-02,70929849271074,54770,1381188660,37946403379072,1220505000000000,11092538905163,6277945800476,6277945800476,5.6801137277,402889610549136
14/01/03,2014-01-03,89778345737944,60980,1381938881,45594752580813,1220840000000000,16736879749916,11847640293388,11847640293388,4.6326909466,415915329503437
14/01/04,2014-01-04,63510607557659,52052,1228749852,28512283015642,1221242500000000,16599312260473,11483808809644,11483808809644,18.7960461179,1.19374830863147E+015
14/01/05,2014-01-05,93442294384686,58662,1393812559,46832914118771,1221595000000000,15253791421594,10187939005891,10187939005891,8.293906397,775001643148499
14/01/06,2014-01-06,99784584904696,67358,2950823266,42949934477687,1222077500000000,14534818905756,8786224085270,8786224085270,3.7502304589,374215189637714
14/01/07,2014-01-07,92486793332893,62911,1553038267,41565274757124,1222542500000000,13189887507910,6707635524084,6707635524084,4.7227736222,436794187958943
14/01/08,2014-01-08,79904895488471,61439,1412498292,39743539452704,1222985000000000,18748849627799,11211522489437,11211522489437,9.7806671101,781523183243616
14/01/09,2014-01-09,59751097757657,59031,1280728921,32711480577114,1223467500000000,10537628535065,5996513037225,5996513037225,4.6277615774,276513834410556
14/01/10,2014-01-10,56935160949481,54166,1253797561,28257964183560,1223985000000000,9000919224244,5787893324546,5787893324546,3.9262658259,223542576727916
14/01/11,2014-01-11,42502840182609,55856,1225450903,21863271745281,1224452500000000,10804315940594,6727832989974,6727832989974,33.6541498475,1430396952447790
14/01/12,2014-01-12,42154701466838,50537,1179779395,24745100807089,1224977500000000,12896451090894,5804029401287,5804029401287,13.2089838271,556820769913099
14/01/13,2014-01-13,52974565716766,53461,1199050639,25461900340280,1225495000000000,12131063185075,8505198556768,8505198556768,5.769294472,305625869146606
14/01/14,2014-01-14,74900749994018,57378,1608978681,37304032697694,1225917500000000,16301328050126,12587533679058,12587533679058,11.0901323841,830659233100583
14/01/15,2014-01-15,60563934324773,61612,1685023545,31079765340487,1226322500000000,14782283978346,8919782463797,8919782463797,8.2307054436,498483903934269
14/01/16,2014-01-16,60527684818911,56703,1324725593,28325296554623,1226782500000000,12684411953976,8518506851704,8518506851704,8.4385581066,510766385399638
14/01/17,2014-01-17,42618121767063,59026,1467029517,21059149296523,1227245000000000,12240020724655,6202943916220,6202943916220,6.3973088773,272641288713910
14/01/18,2014-01-18,35788318006107,51573,1272316648,17209000966632,1227625000000000,7880896395848,4229898137735,4229898137735,5.7114901865,204404627084056
14/01/19,2014-01-19,56707128780873,48005,1142147877,27306507264606,1228060000000000,7994034967886,4264141488520,4264141488520,9.755338554,553197239681229
14/01/20,2014-01-20,78443030257989,63003,1527797507,44268775814679,1228482500000000,11348800997359,7429213725491,7429213725491,4.3499129383,341220352235200
14/01/21,2014-01-21,62210580791039,72577,1559907460,30940794326871,1228970000000000,14965556378493,9326046193245,9326046193245,5.5610541232,345956406816117
14/01/22,2014-01-22,49307589637302,65835,1478206656,24198162464121,1229385000000000,13703276831148,6828470221857,6828470221857,11.2163746853,553052400199488
14/01/23,2014-01-23,51279803151445,63576,1679639116,28192258471665,1229865000000000,11881594824030,5941806161245,5941806161245,4.4664959506,229041033121997
14/01/24,2014-01-24,74787345749072,65600,1528913391,38500439092676,1230307500000000,17775530788933,10331055097161,10331055097161,7.0171171535,524791566718430
14/01/25,2014-01-25,46378027367083,53864,1185303748,23962587362182,1230780000000000,8800534782393,5605995329510,5605995329510,7.9923332818,370668651668655
14/01/26,2014-01-26,39912297836039,53582,1174920813,18989474385002,1231192500000000,8848563468337,5079349444207,5079349444207,4.3462146729,173467414483148
14/01/27,2014-01-27,90724013009079,64374,1345771067,43756339081651,1231572500000000,16784889252970,9901534702510,9901534702510,5.6862311733,515877710935753
14/01/28,2014-01-28,64836953701774,65762,1415795644,33524048006882,1232007500000000,13751338540332,7186121256434,7186121256434,4.4331366655,287431076733160
14/01/29,2014-01-29,48552485479660,59682,1331325321,26657548419787,1232392500000000,13163739339170,5263482026624,5263482026624,8.9555352877,434813497017290
14/01/30,2014-01-30,53118820260698,60799,1329500605,27070044441888,1232772500000000,14623431453758,8571856950603,8571856950603,7.2930923853,387400463561655
14/01/31,2014-01-31,40919088423900,60269,1437916749,23508629005035,1233212500000000,10159800606149,4521317075831,4521317075831,4.9028304643,200619353297461
14/02/01,2014-02-01,45266359863933,54838,1142304608,25415646437064,1233672500000000,9665334127772,4822604962236,4822604962236,10.153123171,459594927200061
14/02/02,2014-02-02,49268841578987,52483,1080299217,29151923032894,1234145000000000,8047282658535,4242353430238,4242353430238,5.1990801114,256152654363263
14/02/03,2014-02-03,48242365230912,57600,1214407582,25279301579677,1234610000000000,8471219335953,5444988040315,5444988040315,3.6266318883,174957300113952
14/02/04,2014-02-04,79313454175214,69799,1422240734,36519276568622,1235062500000000,15182845701058,9187214419545,9187214419545,5.5386307569,439287936729892
14/02/05,2014-02-05,80021701393634,67529,1381992653,31569403960371,1235492500000000,30592103231574,20584674908238,20584674908238,179.4166257916,1.43572236541465E+016
14/02/06,2014-02-06,66462069767254,70160,1501442794,31451929561780,1235912500000000,17199272973443,11174041593103,11174041593103,13.0079889555,864537869492138
14/02/07,2014-02-07,86739866475554,70514,1530919578,40687904520116,1236367500000000,16434593436221,9170996582012,9170996582012,6.3695503701,552493948614819
14/02/08,2014-02-08,56945679196771,65009,1226699028,26437313768178,1236755000000000,11121125086560,6168536435558,6168536435558,5.1926219495,295697383724700
14/02/09,2014-02-09,49117200215831,56579,1063153353,27401674922810,1237210000000000,9613455133343,5509666598704,5509666598704,6.7588609602,331976327012934
14/02/10,2014-02-10,80209312476466,66850,1313957152,42079690202795,1237555000000000,19063191934314,8279843870322,8279843870322,7.1156998596,570745393523500
14/02/11,2014-02-11,70141053870392,67229,1309678624,37433598795045,1237945000000000,16604984882642,11054500357309,11054500357309,7.0558099563,494901946247543
14/02/12,2014-02-12,61925151890814,62126,1603686540,39935040018905,1238355000000000,14811063335013,5831283953847,5831283953847,9.1975563027,569560071067598
14/02/13,2014-02-13,64630436054235,67339,1405001731,37657498301272,1238800000000000,10596273843246,5796555110835,5796555110835,4.6017667343,297414190655935
14/02/14,2014-02-14,72912497503864,74889,1709758792,35836699157097,1239245000000000,11565390516459,6510032896460,6510032896460,5.474405685,399152590840663
14/02/15,2014-02-15,96364897871815,61896,1255607333,60127184517739,1239722500000000,9756678254602,6846772885944,6846772885944,2.8029514971,270106134761822
14/02/16,2014-02-16,62865147444668,57531,1132317875,29750355769769,1240190000000000,11922621569055,6733209395092,6733209395092,6.6148533094,415843728618920
14/02/17,2014-02-17,50552108463398,60853,2356170280,24798315592402,1240677500000000,10330645135277,5896181998337,5896181998337,4.4115324306,223012265923824
14/02/18,2014-02-18,50122692225058,65408,1334942050,21244951506734,1241065000000000,15141708188555,10366400480471,10366400480471,17.0462189969,854402388383105
14/02/19,2014-02-19,46103804781281,70142,1445880350,23125259103595,1241472500000000,13575473915355,5559285392557,5559285392557,5.3916763296,248576792945167
14/02/20,2014-02-20,56335686145770,71144,1481614558,25254879320378,1241972500000000,11593209261305,6237293853692,6237293853692,11.1456884601,627900006967439
14/02/21,2014-02-21,52182193313805,69390,1388804876,21871348720153,1242415000000000,9895690852697,5744159497175,5744159497175,6.5166949194,340055434053635
14/02/22,2014-02-22,40152554195779,58549,1230247650,17887719534896,1242795000000000,9632859620939,5309564223667,5309564223667,3.7370101189,150050501327486
14/02/23,2014-02-23,41562377783515,60198,1206010803,20338794775455,1243242500000000,10586946462997,5253469336579,5253469336579,8.0991914588,336621655153266
14/02/24,2014-02-24,77619831304859,73796,1521980169,34567224665617,1243665000000000,19784961022934,14085296227283,14085296227283,8.4824687895,658407796491713
14/02/25,2014-02-25,109110701552091,80082,1770847152,41600506567830,1244142500000000,26733004740611,18554681193521,18554681193521,12.0997098899,1320207834663435
14/02/26,2014-02-26,69143193111204,71897,1463310193,34146112650949,1244545000000000,18450021210551,12277721527121,12277721527121,4.0020044324,276711365302277
14/02/27,2014-02-27,58482772741454,72138,1464428730,30840307565626,1245000000000000,16988863094943,8361696117959,8361696117959,5.4013560034,315886275644527
14/02/28,2014-02-28,59317439460232,70290,1640787615,33323216993452,1245475000000000,14729536641164,10059982435640,10059982435640,18.8683986932,1.11922509719592E+015
14/03/01,2014-03-01,82443837584879,63402,1259578282,56498335194710,1245927500000000,16048214499846,7008847827265,7008847827265,14.8204800965,1.22185725400449E+015
14/03/02,2014-03-02,55530594336055,56635,1082910593,29168385555949,1246287500000000,15562625319492,11079116268719,11079116268719,8.962761535,497707474932057
14/03/03,2014-03-03,106874336684728,81264,1723526890,58978763082659,1246637500000000,20017478513189,12839885158405,12839885158405,7.0982697796,758622874301335
14/03/04,2014-03-04,102680203411736,84600,1738424603,43249482756801,1247007500000000,23877727019597,15442286742135,15442286742135,4.8851399659,501607165396706
14/03/05,2014-03-05,68829599493056,72392,1432140013,33721622917650,1247380000000000,18544260471705,12653914434677,12653914434677,10.1329824963,697449126888734
14/03/06,2014-03-06,62931732733222,70527,1465574101,30611699819489,1247770000000000,14015098546272,9824153251882,9824153251882,6.2684759506,394486053165216
14/03/07,2014-03-07,247077345865123,72345,1386113137,129517579953804,1248202500000000,31781813379177,24492446865765,24492446865765,69.9847854752,1.72916550461529E+016
14/03/08,2014-03-08,158583716619430,64590,1162425694,94393570478293,1248617500000000,28917250816856,14167094344433,14167094344433,2.2728643887,360439282136754
14/03/09,2014-03-09,94717240397327,62161,1228010559,45653731671735,1249037500000000,34333055257439,21593295036797,21593295036797,108.2840858377,1.0256369789492E+016
14/03/10,2014-03-10,152168294650499,70884,1626715826,78584040317967,1249485000000000,35323311387736,22857772717917,22857772717917,10.1714198201,1547767608198375
14/03/11,2014-03-11,98820904639411,76204,1529331241,45499222250519,1249857500000000,24440881452126,19227504369600,19227504369600,5.9040620554,583444753363458
14/03/12,2014-03-12,105879146765158,76339,1651719963,41707127505848,1250277500000000,43545028635059,35450466091386,35450466091386,6.949281605,735784006971939
14/03/13,2014-03-13,76785900982927,72805,1465089124,27167457021619,1250732500000000,33117092183356,28165514440896,28165514440896,5.031755922,386367911997134
14/03/14,2014-03-14,62870813596897,70615,1365532312,26159688055596,1251137500000000,25515562421872,20804411066551,20804411066551,3.6784954524,231270001903050
14/03/15,2014-03-15,58526336531477,60308,1091359883,21854307748662,1251470000000000,30241665150957,27020124055165,27020124055165,3.1600250456,184944689266022
14/03/16,2014-03-16,38923943818191,59332,1238310041,24192492667645,1251882500000000,6916676767168,4200438180251,4200438180251,5.5424541255,215734172996944
14/03/17,2014-03-17,55555020544395,66396,1308166330,33517802235888,1252310000000000,10728777112028,5980663352084,5980663352084,5.3906868096,299479716456867
14/03/18,2014-03-18,264563424142833,54142,974137670,236408925553913,1252712500000000,10333543517657,6721457206574,6721457206574,2.1911818297,579706567777537
14/03/19,2014-03-19,110710606244923,73804,1348145116,78405424558066,1253077500000000,15324690763329,9510417339232,9510417339232,5.8577346406,648513353283195
14/03/20,2014-03-20,68438478191276,71002,1373412060,41183197923476,1253477500000000,12757968164407,9052947093812,9052947093812,9.5491420942,653528752961921
14/03/21,2014-03-21,60356237772001,73091,1467722865,32173859117750,1253920000000000,13910025962473,9854034699919,9854034699919,24.573440377,1.48316041027132E+015
14/03/22,2014-03-22,42092504319924,66673,1757915737,25418594921983,1254385000000000,10206851958264,5010115325727,5010115325727,12.2780402213,516813461055490
14/03/23,2014-03-23,33743436970348,57811,1113423626,21006293563127,1254810000000000,7509824144712,3288474207937,3288474207937,5.162493333,174200268391326
14/03/24,2014-03-24,67580421028519,70983,1299764579,38060942119060,1255345000000000,10051730930746,6422658502416,6422658502416,5.7639746402,389531832980013
14/03/25,2014-03-25,54807045049047,71883,1455404643,33832648563080,1255815000000000,10871565371710,5303121220993,5303121220993,7.8026286249,427639018547871
14/03/26,2014-03-26,52141867611736,68315,1514818021,27880050373663,1256207500000000,9768731168927,5901202349225,5901202349225,5.4724636214,285344473656042
14/03/27,2014-03-27,79296484340704,71719,1376146264,42983794191361,1256605000000000,14127814188964,8725975263597,8725975263597,7.7798092593,616911523103635
14/03/28,2014-03-28,82770272146084,67079,1232486726,45647494546240,1257037500000000,15209188325781,9832582020256,9832582020256,7.2502297938,600103493157689
14/03/29,2014-03-29,40177838769760,53250,978902191,25903823551627,1257472500000000,7506771758395,3468934358175,3468934358175,6.4210097776,257982295582081
14/03/30,2014-03-30,59795871010717,56467,1082392373,37084046825507,1257907500000000,10048861745565,6106787918250,6106787918250,6.9413457611,415063815774211
14/03/31,2014-03-31,75425366597909,65448,1270160393,41957969651774,1258257500000000,14067909954317,9676717109311,9676717109311,4.9688900796,374780355841030
14/04/01,2014-04-01,68709291288185,64136,1231562078,42814709274223,1258710000000000,11015994036092,6182092533265,6182092533265,3.9326517841,270209716967998
14/04/02,2014-04-02,75567686179127,66862,1323389169,47567587156820,1259137500000000,11695905775482,6191462891372,6191462891372,3.4107311302,257741059685561
14/04/03,2014-04-03,78919096807470,67075,1346028103,54866501685798,1259627500000000,13953554938922,7629962244207,7629962244207,17.3390576458,1368382768899503
14/04/04,2014-04-04,67052478136440,65692,1352233973,39672891793698,1260140000000000,12027749747502,7268535467097,7268535467097,2.2871979685,153362291777123
14/04/05,2014-04-05,73165107988504,55795,1116666447,48948010970311,1260627500000000,16694898499443,4742554031673,4742554031673,15.5992081059,1141317745606774
14/04/06,2014-04-06,44364654863991,50010,1034855898,25160177960069,1261055000000000,8293202509587,5207903618722,5207903618722,17.7232380891,786285340896904
14/04/07,2014-04-07,46799322988520,65810,1419487722,25084533528754,1261432500000000,9079798434063,5143649230201,5143649230201,4.1749555662,195385094004172
14/04/08,2014-04-08,46005104219680,67841,1476358943,24000297167399,1261810000000000,10783022367891,7423295331675,7423295331675,3.2949874318,151586240200843
14/04/09,2014-04-09,60662987726709,65153,2025920875,32246160545163,1262145000000000,13306799764153,8614248560955,8614248560955,16.1823911984,981672198655713
14/04/10,2014-04-10,83222829364562,68027,1437984843,43521055675297,1262547500000000,17037172111454,12446122903120,12446122903120,9.7395282768,810551099869864
14/04/11,2014-04-11,78503138965394,65732,1394326692,38597972321297,1262935000000000,15247177917725,10216660289700,10216660289700,6.6593961901,522783504538876
14/04/12,2014-04-12,40502584533255,47740,907114824,23314875049264,1263357500000000,7437788818661,3956154884897,3956154884897,2.6962391272,109204653170826
14/04/13,2014-04-13,41539660189826,51168,1029986168,25411132597003,1263760000000000,7468888047923,3981429547073,3981429547073,3.7992711745,157820433557377
14/04/14,2014-04-14,61841359795976,70219,1533806640,32374716470466,1264227500000000,11039763761553,6638208952536,6638208952536,4.9160943868,304017961762236
14/04/15,2014-04-15,66958874259024,72809,1649954518,33937980892722,1264710000000000,13700596334722,9732134833577,9732134833577,5.5552324722,371972112584977
14/04/16,2014-04-16,80897268648720,68594,1427444650,44191263689320,1265165000000000,16259943721898,10671394738823,10671394738823,22.2001196426,1.79592904275779E+015
14/04/17,2014-04-17,81406329799204,65190,1499553797,45917348743020,1265562500000000,19700636089583,7486235684257,7486235684257,7.1103837471,578830244312010
14/04/18,2014-04-18,78166657231755,56996,1216011272,46550575265682,1265985000000000,10831122204078,5754283808023,5754283808023,3.4030560897,266005518903006
14/04/19,2014-04-19,46009556668043,53515,1261314875,30056344483790,1266385000000000,6809282550277,3339993459738,3339993459738,2.2443198581,103260161693004
14/04/20,2014-04-20,41910617338328,49043,1086690665,25144003629831,1266782500000000,8222823597011,3473120173829,3473120173829,6.3874344795,267701322242362
14/04/21,2014-04-21,72699325944782,58110,1247640246,35906120502869,1267227500000000,8651356867032,4618240591364,4618240591364,2.5592872189,186058455715612
14/04/22,2014-04-22,88631734717551,78042,1529422985,50101357773544,1267655000000000,17737003960750,6374586216456,6374586216456,3.7674971525,333919808169979
14/04/23,2014-04-23,68023114710992,73954,1456230652,36758753145041,1268040000000000,14759944767205,8077551247870,8077551247870,8.1985781207,557692819971653
14/04/24,2014-04-24,44225966606829,72694,1494749758,23787818899631,1268452500000000,10606487561069,5648134920901,5648134920901,7.0055130455,309825586014355
14/04/25,2014-04-25,55790638545585,72650,1364442103,31502542906096,1268830000000000,11122480307315,6451155981179,6451155981179,4.3126173644,240603676560842
14/04/26,2014-04-26,33882603162942,52175,913901624,20431152651293,1269285000000000,6960222597671,3683834392375,3683834392375,4.1409013078,140304515750115
14/04/27,2014-04-27,30465469931799,52629,1174870756,16861554088717,1269692500000000,7437054799435,4217513316598,4217513316598,5.4895252339,167240965953866
14/04/28,2014-04-28,58284463626660,64546,1279024099,32066971730893,1270135000000000,16430621419591,6038889070550,6038889070550,4.8685818845,283762683761406
14/04/29,2014-04-29,56261798296212,65038,1261418574,28853103747733,1270515000000000,13026512169192,8161358008562,8161358008562,6.6687265835,375194549934835
14/04/30,2014-04-30,48935273451428,63657,1295582061,28073224808296,1270940000000000,9840508459857,4785454488858,4785454488858,3.9938827405,195441744041105
14/05/01,2014-05-01,44904355572751,59658,1084631035,25901697198306,1271285000000000,8481298577098,5026430022616,5026430022616,4.3803329002,196696026076429
14/05/02,2014-05-02,65871560190671,59981,1187743613,41635501717300,1271725000000000,16119770418899,6025859614109,6025859614109,3.3355912206,219720597860969
14/05/03,2014-05-03,55739295987771,54157,1028949159,34773946389107,1272127500000000,6975373175132,3569137055384,3569137055384,1.8838305531,105003388787872
14/05/04,2014-05-04,42886845303587,51769,988528194,26976219741375,1272482500000000,7227030431365,3710358787751,3710358787751,3.0766223157,131946625310950
14/05/05,2014-05-05,63359468157382,67763,1353297617,39359201348699,1272860000000000,9390947329536,4508942659854,4508942659854,4.8495500834,307264914085887
14/05/06,2014-05-06,68740318809151,77228,1500387446,40132391576261,1273172500000000,8936163100186,5110025861143,5110025861143,3.2924489284,226323988999873
14/05/07,2014-05-07,84007195687013,69825,1354172333,48680809346915,1273657500000000,12465955522349,7931827192092,7931827192092,3.3877011453,284591273045564
14/05/08,2014-05-08,134923453233418,68937,1358433577,103527782136190,1274055000000000,11140755292737,6931392144520,6931392144520,1.6169666877,218166729272688
14/05/09,2014-05-09,125509439227716,66293,1557402453,102575495217411,1274472500000000,8626013889260,4486291293458,4486291293458,1.1656441258,146299340566921
14/05/10,2014-05-10,68008958598087,56416,1009687328,50346356281924,1274897500000000,7637989342225,4036492720964,4036492720964,2.3103028138,157121288410000
14/05/11,2014-05-11,45002328192904,52590,970016918,30585721648641,1275345000000000,6712722593749,3938546866059,3938546866059,3.6953390568,166298861018423
14/05/12,2014-05-12,55388303268301,74418,1393177704,32451361121682,1275725000000000,9946430781858,5937431946118,5937431946118,3.0219721447,167381909620496
14/05/13,2014-05-13,67833879486571,69357,1237220357,46330531661845,1276135000000000,8967340690580,5082958188274,5082958188274,2.1670544966,146999713561358
14/05/14,2014-05-14,72909951838821,69808,1208030118,42293929730686,1276540000000000,15420583751424,10532914234591,10532914234591,10.2055612459,744086978927512
14/05/15,2014-05-15,82665761641078,74893,1280133980,48140909855591,1276915000000000,15142319806530,10122957635016,10122957635016,2.763650132,228459243073470
14/05/16,2014-05-16,65174142521548,65433,1163597683,39814214078908,1277342500000000,8494392208157,4848168697495,4848168697495,2.5160246065,163979746288503
14/05/17,2014-05-17,48662792486217,53511,931030062,34664707305479,1277795000000000,5546058439730,2803718495315,2803718495315,2.2971584819,111786146511027
14/05/18,2014-05-18,27397003906822,49912,871450665,17157105778222,1278227500000000,5913284805297,3482368259999,3482368259999,7.470123289,204658996933060
14/05/19,2014-05-19,52941878619045,64094,1140509824,31979363325138,1278657500000000,9753758570031,5265072230686,5265072230686,4.7059853767,249143706595284
14/05/20,2014-05-20,150013213561311,71520,1338509866,88492997467914,1279077500000000,14973995777716,9988633659683,9988633659683,2.1574496518,323645955368498
14/05/21,2014-05-21,72429792357684,68905,1279533682,45986142639087,1279520000000000,10536261611958,6474219449524,6474219449524,3.98765838,288825268457341
14/05/22,2014-05-22,77391864020857,73343,1275997199,49585162408845,1279957500000000,11810949953718,7169037235116,7169037235116,4.3304068061,335138254693482
14/05/23,2014-05-23,124750985330437,72810,1272896008,93893182793286,1280387500000000,13081104006756,6942575537960,6942575537960,2.275806446,283909096560399
14/05/24,2014-05-24,91543354923007,52872,1123540029,49091737666117,1280800000000000,25789940599987,22312834200147,22312834200147,12.5663010773,1.15036135958845E+015
14/05/25,2014-05-25,84111002373823,57566,1014448351,60047822894158,1281185000000000,13750172529742,8180102012932,8180102012932,7.966224879,670047159709818
14/05/26,2014-05-26,76075862632806,67007,1257750285,53473229127873,1281587500000000,12223177827133,6354488321721,6354488321721,5.5261952011,420410067002207
14/05/27,2014-05-27,95181724944534,68524,1214135874,59066768534922,1281982500000000,18001735399430,13023687322489,13023687322489,30.8566237182,2.93698667146045E+015
14/05/28,2014-05-28,86928233918296,72338,1395978274,57481682031245,1282322500000000,12010807255332,7357303849446,7357303849446,3.6197642212,314659710950691
14/05/29,2014-05-29,65971404511843,65362,1195135479,43950094396944,1282745000000000,9201452999540,4905912117443,4905912117443,3.7273143051,245896159766995
14/05/30,2014-05-30,92971775612655,65127,1159815107,66893775238511,1283097500000000,31385971505048,7876690759721,7876690759721,5.7916391304,538458973658945
14/05/31,2014-05-31,58813015985190,52172,964770833,40692638003058,1283515000000000,8923152212647,4993263977355,4993263977355,9.8876972661,581525297367936
14/06/01,2014-06-01,74269783493065,55222,1075014255,54244763514190,1283882500000000,11155861229373,6245904001412,6245904001412,6.0977668196,452879821482999
14/06/02,2014-06-02,95228647300442,64434,1170443213,70151711559696,1284320000000000,29350693190546,7218107831311,7218107831311,4.6155999015,439537335101498
14/06/03,2014-06-03,90695088931129,69655,1343594734,65900046356913,1284802500000000,13684774663824,7139847136537,7139847136537,3.9636248119,359481304803978
14/06/04,2014-06-04,103444267009573,65094,1201095921,72815840961860,1285245000000000,12671716701008,8357548018317,8357548018317,3.8596743085,399261179742792
14/06/05,2014-06-05,95075039134618,66945,1234989787,66907488620089,1285700000000000,11970131327292,7553168127586,7553168127586,3.0797250621,292804980798480
14/06/06,2014-06-06,104943372248382,62342,1080069596,83608250781013,1286080000000000,26634480742778,5308376248941,5308376248941,3.4024141972,357060819644414
14/06/07,2014-06-07,60654518485857,51210,878221121,44861165278914,1286427500000000,6797851917589,3476846096563,3476846096563,3.3807495294,205057734828088
14/06/08,2014-06-08,77239116230813,48308,884632234,54464427073374,1286815000000000,6970021569078,4181200341657,4181200341657,3.2793423504,253293504965441
14/06/09,2014-06-09,38937416804036,59875,1109517441,22872657177897,1287155000000000,10775521598850,6142221331799,6142221331799,15.4469868576,601465765642287
