,date,m_total,m_circ_wb,m_circ_mc_lifo,m_circ_mc_fifo,tx_fees,tx_number,tx_vol,tx_vol_peeling,tx_vol_changeouts,tx_vol_issues_agg,tx_corrd,v_based_on_m_circ_wb_1d,v_based_on_m_circ_mc_lifo_1d,v_based_on_m_circ_mc_fifo_1d,v_based_on_m_total,DIFF_m_total,DIFF_m_circ_wb,DIFF_m_circ_mc_lifo,DIFF_m_circ_mc_fifo,DIFF_tx_fees,DIFF_tx_number,DIFF_tx_vol,DIFF_tx_vol_peeling,DIFF_tx_vol_changeouts,DIFF_tx_vol_issues_agg,DIFF_tx_corrd,DIFF_v_based_on_m_circ_wb_1d,DIFF_v_based_on_m_circ_mc_lifo_1d,DIFF_v_based_on_m_circ_mc_fifo_1d,DIFF_v_based_on_m_total,DIFF_DIFF_m_total,DIFF_DIFF_m_circ_wb,DIFF_DIFF_m_circ_mc_lifo,DIFF_DIFF_m_circ_mc_fifo,DIFF_DIFF_tx_fees,DIFF_DIFF_tx_number,DIFF_DIFF_tx_vol,DIFF_DIFF_tx_vol_peeling,DIFF_DIFF_tx_vol_changeouts,DIFF_DIFF_tx_vol_issues_agg,DIFF_DIFF_tx_corrd,DIFF_DIFF_v_based_on_m_circ_wb_1d,DIFF_DIFF_v_based_on_m_circ_mc_lifo_1d,DIFF_DIFF_v_based_on_m_circ_mc_fifo_1d,DIFF_DIFF_v_based_on_m_total,prices,returns,volatility,volume,DIFF_prices,DIFF_returns,DIFF_volatility,DIFF_volume,DIFF_DIFF_prices,DIFF_DIFF_returns,DIFF_DIFF_volatility,DIFF_DIFF_volume
446,2014-07-31,1308127500000000.0,9315119190562,28870298281971,28870298281971,385000000000.0,69761.0,42750892249970.0,19755029299226.0,13495629099763.0,26747429703674.0,16003462546296.0,2.8713996199613065,0.9264687687822507,0.9264687687822507,0.020447112153573716,430000000000.0,-1365103691890.0,-2444725387898.0,-2444725387898.0,-45000000000.0,3608.0,682147290969.0,216361725581.0,3171903537917.0,1030370551664.0,-348223260695.0,0.46348553098999146,0.10523167111546228,0.10523167111546228,0.0007812038284373615,60000000000.0,-6082051218658.0,1218522958669.0,1218522958669.0,-162500000000.0,-8621.0,16073969828236.0,15490424160925.0,15017889405419.0,19539179925525.0,-3465210097289.0,3.7542185572644073,0.5657792125632047,0.5657792125632047,0.014943051683572586,576.811,-0.0117379579277047,0.000137779656312566,11292600.0,-6.850999999999885,-0.01399778284278962,0.00013267284766572743,-2408200.0,-24.712999999999738,-0.09457653737198789,0.0020709535526835954,24587160.0
447,2014-08-01,1308512500000000.0,14105273828743,34682137475658,34682137475658,392500000000.0,67915.0,46586456069885.0,16133663777131.0,11511834768049.0,22493938417707.0,24092517652178.0,1.5947183082592846,0.6485741668458177,0.6485741668458177,0.017190465064496518,385000000000.0,4790154638181.0,5811839193687.0,5811839193687.0,7500000000.0,-1846.0,3835563819915.0,-3621365522095.0,-1983794331714.0,-4253491285967.0,8089055105882.0,-1.276681311702022,-0.277894601936433,-0.277894601936433,-0.0032566470890771984,-102500000000.0,8849432630628.0,10343789292056.0,10343789292056.0,155000000000.0,-4516.0,-4968005950467.0,-10781631191038.0,-15466876079819.0,-14742006743394.0,9774000792927.0,-3.4471421445142085,-0.7451793280950136,-0.7451793280950136,-0.011271237565794054,585.466,0.0150049149548119,0.000225147472801139,22315200.0,8.654999999999973,0.026742872882516602,8.736781648857302e-05,11022600.0,23.67299999999966,0.08248456146034186,-0.0008224224547766874,8725200.0
448,2014-08-02,1308905000000000.0,11644389215686,22541682430351,22541682430351,407500000000.0,54989.0,38935112384786.0,16913447430358.0,15985940447583.0,22856552167253.0,16078560217533.0,1.9628811562278634,1.0139683334584666,1.0139683334584666,0.01746234613455751,392500000000.0,-2460884613057.0,-12140455045307.0,-12140455045307.0,15000000000.0,-12926.0,-7651343685099.0,779783653227.0,4474105679534.0,362613749546.0,-8013957434645.0,0.3681628479685788,0.3653941666126489,0.3653941666126489,0.0002718810700609933,52500000000.0,-13406297581309.0,-26208858820579.0,-26208858820579.0,-45000000000.0,-5626.0,-14640324033960.0,8238876422998.0,11613597880879.0,9899966873144.0,-24540290907104.0,3.385011002362614,1.0264150416009772,1.0264150416009772,0.007566379076652752,597.118,0.0199020950832329,0.000396093388702044,19720000.0,11.652000000000044,0.0048971801284210005,0.000170945915900905,-2595200.0,-12.508999999999787,-0.06258634847940182,0.00012888313058948637,-27048600.0
449,2014-08-03,1309312500000000.0,7277578549235,26619631396320,26619631396320,385000000000.0,53621.0,42122507732615.0,23719635124877.0,15117881638827.0,30464991574855.0,11657516157760.0,4.18614397203001,1.1444558011072459,1.1444558011072459,0.023267929982227313,407500000000.0,-4366810666451.0,4077948965969.0,4077948965969.0,-22500000000.0,-1368.0,3187395347829.0,6806187694519.0,-868058808756.0,7608439407602.0,-4421044059773.0,2.2232628158021464,0.13048746764877928,0.13048746764877928,0.005805583847669802,7500000000.0,5345113197844.0,34170698250270.0,34170698250270.0,-45000000000.0,22638.0,22325646537942.0,1625254865970.0,-11800064499538.0,2629720622543.0,19695925915399.0,0.21025580816296685,-0.8781954675129515,-0.8781954675129515,0.002005174618470617,589.081,-0.0134596511912219,0.00018116221018936202,9142410.0,-8.037000000000035,-0.033361746274454804,-0.00021493117851268198,-10577590.0,-22.68600000000015,-0.0164132336487802,-0.0004694551938259189,5635410.0
450,2014-08-04,1309697500000000.0,12834268662744,34284623742324,34284623742324,320000000000.0,67847.0,42882662552545.0,19003802968788.0,8278068507635.0,22674930547922.0,20207732004623.0,1.7667489394034581,0.6613731776186897,0.6613731776186897,0.01731310516201031,385000000000.0,5556690113509.0,7664992346004.0,7664992346004.0,-65000000000.0,14226.0,760154819930.0,-4715832156089.0,-6839813131192.0,-7790061026933.0,8550215846863.0,-2.419395032626552,-0.48308262348855613,-0.48308262348855613,-0.005954824820217003,-37500000000.0,11829426833354.0,-12631360631241.0,-12631360631241.0,-5000000000.0,4036.0,-13265979560827.0,-17548423891900.0,-629589834146.0,-22644326092591.0,9378346531764.0,-6.497757816262265,-0.3786633921734658,-0.3786633921734658,-0.017294111445495614,586.5930000000001,-0.004223527834033129,1.78381873648525e-05,8098280.0,-2.4879999999999427,0.00923612335718877,-0.00016332402282450952,-1044130.0,25.23800000000017,0.08085679603451937,0.0004374842501017594,17515850.0
451,2014-08-05,1310017500000000.0,21379618605315,48309627685131,48309627685131,337500000000.0,72823.0,61899616276632.0,20388858109790.0,13252492790447.0,28332173388006.0,33567442888626.0,1.3251954541865676,0.5864705390127904,0.5864705390127904,0.021627324358648645,320000000000.0,8545349942571.0,14025003942807.0,14025003942807.0,17500000000.0,4976.0,19016953724087.0,1385055141002.0,4974424282812.0,5657242840084.0,13359710884003.0,-0.44155348521689053,-0.0749026386058993,-0.0749026386058993,0.004314219196638335,-42500000000.0,-6934840950898.0,2772968216768.0,2772968216768.0,125000000000.0,-24844.0,20684039432056.0,17622907147699.0,17785991736440.0,28845804301552.0,-8161764869496.0,6.620499395838359,1.0217500760199922,1.0217500760199922,0.022029452684742143,589.73,0.0053478306082752605,2.8599292214805798e-05,8483100.0,3.1369999999999436,0.00957135844230839,1.0761104849953299e-05,384820.0,0.07599999999979445,-0.04226263454652396,0.00012247797198629035,-8104510.0
452,2014-08-06,1310355000000000.0,12503065374842,35946401609928,35946401609928,410000000000.0,80402.0,46545620366909.0,21645832857006.0,10189218756981.0,27000629446740.0,19544990920169.0,2.1595207764864788,0.7511358088004759,0.7511358088004759,0.02060558356074499,337500000000.0,-8876553230473.0,-12363226075203.0,-12363226075203.0,72500000000.0,7579.0,-15353995909723.0,1256974747216.0,-3063274033466.0,-1331543941266.0,-14022451968457.0,0.8343253222999112,0.16466526978768548,0.16466526978768548,-0.0010217407979036565,82500000000.0,-20410563002106.0,-32748241614813.0,-32748241614813.0,-27500000000.0,11853.0,-52627748537967.0,-6228967690877.0,-19851935730282.0,-20436090648367.0,-32191657889600.0,-0.7019627398928596,-0.16861207648907206,-0.16861207648907206,-0.01560500401139733,586.4490000000001,-0.00556356298645155,3.095323310421369e-05,11425700.0,-3.280999999999949,-0.010911393594726811,2.3539408894078955e-06,2942600.0,-12.042999999999779,-0.02081798712215482,-0.00018249229163500822,1128830.0
453,2014-08-07,1310765000000000.0,10166543102312,28458805553413,28458805553413,400000000000.0,69913.0,43389563626164.0,19377656776030.0,14530776041567.0,27136593438042.0,16252970188122.0,2.6692055662333045,0.9535394374549767,0.9535394374549767,0.020702866980764668,410000000000.0,-2336522272530.0,-7487596056515.0,-7487596056515.0,-10000000000.0,-10489.0,-3156056740745.0,-2268176080976.0,4341557284586.0,135963991302.0,-3292020732047.0,0.5096847897468257,0.2024036286545008,0.2024036286545008,9.728342001967885e-05,55000000000.0,23961934130987.0,31263860036698.0,31263860036698.0,-137500000000.0,-20671.0,46568888802788.0,-3397070434406.0,15442529634330.0,8456294713918.0,38112594088870.0,-1.6005193400698872,-0.20182954952676946,-0.20182954952676946,0.006454984212465327,586.6619999999999,0.000363202938363116,1.31916374435602e-07,9946090.0,0.21299999999985175,0.005926765924814666,-3.082131672977809e-05,-1479610.0,9.911999999999694,0.03732091155657668,-2.4768093658640584e-05,-6979990.0
454,2014-08-08,1311165000000000.0,8234571825112,25916816532115,25916816532115,392500000000.0,68262.0,33794415279701.0,16837947165425.0,7485222871566.0,20441580651509.0,13352834628192.0,2.482409660836369,0.7887381008457839,0.7887381008457839,0.015590395298462817,400000000000.0,-1931971277200.0,-2541989021298.0,-2541989021298.0,-7500000000.0,-1651.0,-9595148346463.0,-2539709610605.0,-7045553170001.0,-6695012786533.0,-2900135559930.0,-0.1867959053969357,-0.16480133660919283,-0.16480133660919283,-0.005112471682301851,-82500000000.0,-6135479962613.0,69977016529.0,69977016529.0,85000000000.0,26906.0,-18637030774696.0,3253617298563.0,-18791941772639.0,-8298484710403.0,-10338546064293.0,-0.371840162590676,-0.40494332413050893,-0.40494332413050893,-0.006328779320244865,589.683,0.00514947277989708,2.6517069910901003e-05,10084400.0,3.021000000000072,0.004786269841533963,2.63851535364654e-05,138310.0,-0.6859999999995807,-0.01797865560282218,9.038172788542948e-05,6040130.0
455,2014-08-09,1311557500000000.0,7646226615003,27894237565084,27894237565084,457500000000.0,60634.0,36337939977246.0,18187066249331.0,7986204910206.0,22435950727507.0,13901989249739.0,2.934251344772391,0.8043220638369665,0.8043220638369665,0.017106341679649577,392500000000.0,-588345210109.0,1977421032969.0,1977421032969.0,65000000000.0,-7628.0,2543524697545.0,1349119083906.0,500982038640.0,1994370075998.0,549154621547.0,0.451841683936022,0.015583962991182587,0.015583962991182587,0.00151594638118676,2500000000.0,939075071761.0,-426196980950.0,-426196980950.0,70000000000.0,-14815.0,18577764649726.0,4160362224140.0,18933645663228.0,15520359640366.0,3057405009360.0,1.335118284476719,0.547590264864069,0.547590264864069,0.01183817316581014,593.09,0.00577768055039751,3.33815925424417e-05,12583700.0,3.407000000000039,0.0006282077705004304,6.864522631540696e-06,2499300.0,-2.422000000000253,-0.00301756598775283,-7.672710117116819e-05,743070.0
456,2014-08-10,1312015000000000.0,7654687941683,21336950848929,21336950848929,442500000000.0,57913.0,36313207338890.0,18374055472119.0,14533767570039.0,25126526749103.0,11186680589787.0,3.282501774145289,1.1776062534429195,1.1776062534429195,0.019151097166650533,457500000000.0,8461326680.0,-6557286716155.0,-6557286716155.0,-15000000000.0,-2721.0,-24732638356.0,186989222788.0,6547562659833.0,2690576021596.0,-2715308659952.0,0.3482504293728983,0.373284189605953,0.373284189605953,0.0020447554870009557,72500000000.0,-746819530302.0,-13054117803391.0,-13054117803391.0,-152500000000.0,10884.0,-14706930379909.0,-5050958555629.0,-1499954587448.0,-7993176916933.0,-6713753462976.0,-0.7422288438960813,0.177314927014395,0.177314927014395,-0.006099608957674415,589.511,-0.0060344972938341,3.6415157589291e-05,8349690.0,-3.5790000000000646,-0.01181217784423161,3.0335650468492993e-06,-4234010.0,-7.372000000000071,-0.008282323543698508,1.5689673320233307e-05,-9094300.0
457,2014-08-11,1312457500000000.0,10361415944592,31780590488847,31780590488847,455000000000.0,75575.0,55906788981280.0,33044708091181.0,23671205047989.0,40724476649168.0,15182312332112.0,3.930396855694572,1.2814260535360331,1.2814260535360331,0.031029177439397468,442500000000.0,2706728002909.0,10443639639918.0,10443639639918.0,12500000000.0,17662.0,19593581642390.0,14670652619062.0,9137437477950.0,15597949900065.0,3995631742325.0,0.647895081549283,0.10381980009311365,0.10381980009311365,0.011878080272746935,-80000000000.0,2101460139440.0,25535634105197.0,25535634105197.0,107500000000.0,15476.0,22186571616647.0,15645793257392.0,-3456705803076.0,12211167932871.0,9975403683776.0,0.4032359067395084,-0.6271646161276098,-0.6271646161276098,0.009304515679931784,590.3919999999999,0.00149445896683886,2.23340760356508e-06,7003670.0,0.8809999999999718,0.0075289562606729605,-3.418174998572592e-05,-1346020.0,11.44600000000014,0.03178151971963661,-3.338435744788382e-05,9621300.0
458,2014-08-12,1312912500000000.0,10274254993330,38305184066545,38305184066545,435000000000.0,76982.0,73782737338127.0,48897734518575.0,35042571610166.0,55107385805761.0,18675351532366.0,5.363638126709573,1.438640412483769,1.438640412483769,0.04197338802529567,455000000000.0,-87160951262.0,6524593577698.0,6524593577698.0,-20000000000.0,1407.0,17875948356847.0,15853026427394.0,11371366562177.0,14382909156593.0,3493039200254.0,1.4332412710150013,0.15721435894773594,0.15721435894773594,0.0109442105858982,27500000000.0,-5492155630400.0,-20919972418293.0,-20919972418293.0,-60000000000.0,-36638.0,-21335947566289.0,-13301289587942.0,-355945733890.0,-14122414621941.0,-7213532944348.0,0.48570153728933363,0.32285894836746165,0.32285894836746165,-0.010767194472594714,580.499,-0.0167566633694224,0.000280785767276142,11124900.0,-9.892999999999915,-0.01825112233626126,0.00027855235967257693,4121230.0,-15.233999999999924,-0.04512121270183879,0.00034994942469087807,2579260.0
459,2014-08-13,1313347500000000.0,12321326170226,38049512041377,38049512041377,362500000000.0,75738.0,70843623007353.0,43211527066730.0,32431619064729.0,50912456481778.0,19931166525575.0,4.132059794408003,1.3380580656701504,1.3380580656701504,0.03876541165363927,435000000000.0,2047071176896.0,-255672025168.0,-255672025168.0,-72500000000.0,-1244.0,-2939114330774.0,-5686207451845.0,-2610952545437.0,-4194929323983.0,1255814993209.0,-1.23157833230157,-0.10058234681361866,-0.10058234681361866,-0.0032079763716564014,-32500000000.0,4928121082329.0,-2861219540646.0,-2861219540646.0,-20000000000.0,13604.0,-19097429402078.0,-22721607687571.0,-16216248191841.0,-17362797737104.0,-1734631664974.0,-3.4501657927822897,-0.3111912646159769,-0.3111912646159769,-0.013218317270705868,569.529,-0.0188975347072089,0.000357116818010165,17690900.0,-10.970000000000027,-0.002140871337786499,7.6331050734023e-05,6566000.0,9.696999999999775,0.04189032959540898,-0.0005149554185968567,-3022480.0
460,2014-08-14,1313710000000000.0,14384892326451,42204282638113,42204282638113,450000000000.0,79082.0,74726147033176.0,41994473273802.0,32071890706163.0,50279300456740.0,24446846576436.0,3.495285144699082,1.1913317159745958,1.1913317159745958,0.03827275460850568,362500000000.0,2063566156225.0,4154770596736.0,4154770596736.0,87500000000.0,3344.0,3882524025823.0,-1217053792928.0,-359728358566.0,-633156025038.0,4515680050861.0,-0.6367746497089213,-0.14672634969555465,-0.14672634969555465,-0.0004926570451335849,-52500000000.0,-2117737148829.0,11190708224770.0,11190708224770.0,212500000000.0,7239.0,27636701044218.0,26008387538156.0,16233543294485.0,22139611779521.0,5497089264697.0,3.2596232859092202,0.21165270287941862,0.21165270287941862,0.01686750628407742,539.68,-0.0524099738555895,0.00274680535954358,23363400.0,-29.849000000000046,-0.033512439148380604,0.002389688541533415,5672500.0,-17.801999999999907,-0.04748181880906887,0.0025155787997379457,-3338270.0
461,2014-08-15,1314160000000000.0,12850103484389,40663576632006,40663576632006,412500000000.0,73193.0,77148402249828.0,48324776494418.0,36072339260911.0,55140772224546.0,22007630025282.0,4.291076121801975,1.356023665196856,1.356023665196856,0.04195894885291441,450000000000.0,-1534788842062.0,-1540706006107.0,-1540706006107.0,-37500000000.0,-5889.0,2422255216652.0,6330303220616.0,4000448554748.0,4861471767806.0,-2439216551154.0,0.795790977102893,0.16469194922226027,0.16469194922226027,0.003686194244408726,160000000000.0,-3614849977616.0,-10105919224747.0,-10105919224747.0,-285000000000.0,-13821.0,-8281907165768.0,3078203354627.0,2108952726443.0,1932854493899.0,-10214761659667.0,0.8377619442191655,0.3575623017997509,0.3575623017997509,0.0014635319630194946,516.599,-0.0427679365549953,0.0018290963971721102,35701100.0,-23.080999999999904,0.009642037300594201,-0.0009177089623714698,12337700.0,25.647000000000162,0.07452604425956891,-0.005620754994704277,7558700.0
462,2014-08-16,1314572500000000.0,8938884743256,38289340997914,38289340997914,395000000000.0,67974.0,67398680538870.0,43148863689868.0,28714348071519.0,50928734721831.0,16469945817039.0,5.697437228984803,1.3301021483917834,1.3301021483917834,0.03874167055969222,412500000000.0,-3911218741133.0,-2374235634092.0,-2374235634092.0,-17500000000.0,-5219.0,-9749721710958.0,-5175912804550.0,-7357991189392.0,-4212037502715.0,-5537684208243.0,1.4063611071828284,-0.025921516805072597,-0.025921516805072597,-0.0032172782932221866,-125000000000.0,1221925099216.0,4861946974858.0,4861946974858.0,145000000000.0,9903.0,-10711708118439.0,-19053573038710.0,-15718616657454.0,-14568137063365.0,3856428944926.0,-0.821995496731879,-0.5020317649451478,-0.5020317649451478,-0.011082323827173224,493.48400000000004,-0.0447445697726865,0.00200207652414281,25146900.0,-23.11500000000001,-0.001976633217691204,0.0001729801269706999,-10554200.0,-6.802000000000248,-0.05477314696726021,0.004398086593247055,-29557100.0
463,2014-08-17,1314967500000000.0,8772466816119,31839392493777,31839392493777,425000000000.0,60223.0,50223635661950.0,23953182783425.0,17959262925831.0,33237065017581.0,16986570644369.0,3.78879347329185,1.0438975876840983,1.0438975876840983,0.02527595930513948,395000000000.0,-166417927137.0,-6449948504137.0,-6449948504137.0,30000000000.0,-7751.0,-17175044876920.0,-19195680906443.0,-10755085145688.0,-17691669704250.0,516624827330.0,-1.9086437556929536,-0.2862045607076851,-0.2862045607076851,-0.013465711254552742,20000000000.0,6121230713067.0,-3242183242060.0,-3242183242060.0,27500000000.0,-3202.0,4746653761648.0,-2513552076727.0,7961345787844.0,-4406122931014.0,9152776692662.0,-3.9255749929557173,-0.06966957787527961,-0.06966957787527961,-0.0033449604236996423,506.347,0.0260656880466237,0.000679420093343901,22099700.0,12.862999999999943,0.0708102578193102,-0.001322656430798909,-3047200.0,36.01200000000006,0.0844055615552868,-0.0025863256471117787,30398900.0
464,2014-08-18,1315392500000000.0,17637855622809,60619418880780,60619418880780,495000000000.0,72758.0,101662695052490.0,59946102943899.0,40548299177022.0,70576496257551.0,31086198794939.0,4.001421588136972,1.1642555728941175,1.1642555728941175,0.05365432466549034,425000000000.0,8865388806690.0,28780026387003.0,28780026387003.0,70000000000.0,12535.0,51439059390540.0,35992920160474.0,22589036251191.0,37339431239970.0,14099628150570.0,0.2126281148451219,0.12035798521001917,0.12035798521001917,0.02837836536035086,47500000000.0,5287005919831.0,39305687761185.0,39305687761185.0,-7500000000.0,22818.0,76039427433422.0,69208369168810.0,36741215353175.0,68510733145755.0,7528694287667.0,5.436276733413857,0.6668455898203167,0.6668455898203167,0.05209250957623415,492.12699999999995,-0.0280835079500816,0.000788683418782298,23558300.0,-14.220000000000027,-0.0541491959967053,0.000109263325438397,1458600.0,-63.06099999999992,-0.1977463448530169,0.002927556314006915,-3001200.0
465,2014-08-19,1315887500000000.0,11982004976304,37905205523479,37905205523479,465000000000.0,74740.0,63140109070374.0,35588914074558.0,24769904864739.0,43955269671275.0,19184839399099.0,3.6684402784177075,1.159610377103707,1.159610377103707,0.03340351638819808,495000000000.0,-5655850646505.0,-22714213357301.0,-22714213357301.0,-30000000000.0,1982.0,-38522585982116.0,-24357188869341.0,-15778394312283.0,-26621226586276.0,-11901359395840.0,-0.3329813097192642,-0.004645195790410561,-0.004645195790410561,-0.02025080827729226,40000000000.0,-23553046187022.0,-86724214635444.0,-86724214635444.0,-140000000000.0,-30839.0,-158575749640116.0,-115538710096732.0,-71711551960353.0,-118991758770466.0,-39583990869650.0,-2.6668812951024616,-0.531565726918134,-0.531565726918134,-0.09047325025254671,460.031,-0.0652189373881132,0.00425350979403463,48153900.0,-32.09599999999995,-0.037135429438031595,0.0034648263752523317,24595600.0,9.20700000000005,0.1419732203746892,0.0019236432935766288,18631200.0
466,2014-08-20,1316352500000000.0,10942708044215,33726981044275,33726981044275,422500000000.0,73842.0,56401454617630.0,29103687652720.0,22251978433085.0,36858358185145.0,19543096432485.0,3.368303169216932,1.0928448691200465,1.0928448691200465,0.028000370862018342,465000000000.0,-1039296932089.0,-4178224479204.0,-4178224479204.0,-42500000000.0,-898.0,-6738654452744.0,-6485226421838.0,-2517926431654.0,-7096911486130.0,358257033386.0,-0.3001371092007754,-0.06676550798366043,-0.06676550798366043,-0.005403145526179737,-100000000000.0,19137793167611.0,70030228622401.0,70030228622401.0,87500000000.0,7673.0,121745576902028.0,78222071477318.0,51627898444103.0,83484972926392.0,38260603975636.0,0.5784536250828749,0.06288286880717986,0.06288286880717986,0.06347683638875565,477.45,0.037864839543422006,0.0014337460736491,37743700.0,17.418999999999983,0.1030837769315352,-0.0028197637203855297,-10410200.0,67.39099999999985,0.1232054398108931,-0.009640153145451797,-58142800.0
467,2014-08-21,1316775000000000.0,13518824940043,40841376527539,40841376527539,412500000000.0,73164.0,76992077825356.0,39323955009617.0,35738210636017.0,54646552282770.0,22345525542586.0,4.042256078108234,1.3380193550999018,1.3380193550999018,0.04150029601319132,422500000000.0,2576116895828.0,7114395483264.0,7114395483264.0,-10000000000.0,-678.0,20590623207726.0,10220267356897.0,13486232202932.0,17788194097625.0,2802429110101.0,0.6739529088913017,0.24517448597985525,0.24517448597985525,0.01349992515117298,-12500000000.0,-1001139886499.0,-7243368915629.0,-7243368915629.0,45000000000.0,3100.0,-4454653868902.0,-1166468668768.0,2743690753957.0,5360790483609.0,-9815444352511.0,0.9412458175735883,0.37406030615676555,0.37406030615676555,0.004055407926240193,504.065,0.0557440569693162,0.00310739988739837,39709200.0,26.61500000000001,0.01787921742589419,0.00167365381374927,1965500.0,-40.3189999999999,-0.22542376587520782,0.010778007629772662,47381500.0
468,2014-08-22,1317187500000000.0,11697624215740,47329714517827,47329714517827,392500000000.0,66998.0,317469527841666.0,291843631792750.0,269747515690495.0,300938474589279.0,16531053252387.0,25.72646112057049,6.358341216614118,6.358341216614118,0.2284704907913862,412500000000.0,-1821200724303.0,6488337990288.0,6488337990288.0,-20000000000.0,-6166.0,240477450016310.0,252519676783133.0,234009305054478.0,246291922306509.0,-5814472290199.0,21.684205042462256,5.020321861514216,5.020321861514216,0.18697019477819488,32500000000.0,-8012731448048.0,-11918677455444.0,-11918677455444.0,-42500000000.0,-5708.0,192557549148114.0,225593915647501.0,204518914216960.0,203618622625129.0,-11061073477015.0,20.036162115478877,4.463207381570846,4.463207381570846,0.15456719894966917,525.04,0.0416116969041691,0.00173153331924444,58592700.0,20.974999999999966,-0.0141323600651471,-0.0013758665681539298,18883500.0,-14.83600000000007,0.053192982014599724,-0.007542937916038,4542300.0
469,2014-08-23,1317580000000000.0,15090315243790,31245457759242,31245457759242,405000000000.0,57593.0,70459095998920.0,37469183221744.0,38808655812712.0,52296863014662.0,18162232984258.0,3.4655911536495783,1.6737428978518731,1.6737428978518731,0.039691603557022725,392500000000.0,3392691028050.0,-16084256758585.0,-16084256758585.0,12500000000.0,-9405.0,-247010431842746.0,-254374448571006.0,-230938859877783.0,-248641611574617.0,1631179731871.0,-22.260869966920914,-4.684598318762244,-4.684598318762244,-0.18877888723436348,-10000000000.0,9611209372484.0,-21946537255897.0,-21946537255897.0,42500000000.0,2249.0,-707374708667640.0,-749193534780375.0,-685471237783807.0,-723437262090010.0,16062553422370.0,-64.95532714295413,-14.480067555810821,-14.480067555810821,-0.5492193516395802,517.643,-0.0140884504037786,0.000198484434779729,39664500.0,-7.3969999999999345,-0.0557001473079477,-0.001533048884464711,-18928200.0,-22.731999999999857,-0.00955620975175931,0.002892338065592419,-54729700.0
470,2014-08-24,1317985000000000.0,8235292951359,24621068668523,24621068668523,365000000000.0,56695.0,41557273288828.0,22536260995118.0,16571210497865.0,31284342480739.0,10272930808089.0,3.7988135535089147,1.2706330054931658,1.2706330054931658,0.02373649357218709,405000000000.0,-6855022292431.0,-6624389090719.0,-6624389090719.0,-40000000000.0,-898.0,-28901822710092.0,-14932922226626.0,-22237445314847.0,-21012520533923.0,-7889302176169.0,0.33322239985933644,-0.4031098923587073,-0.4031098923587073,-0.015955109984835635,32500000000.0,-15461605072834.0,32032462416739.0,32032462416739.0,-85000000000.0,11746.0,705596490991710.0,746335651698519.0,673649579495197.0,722562624921820.0,-16966133930110.0,66.53916737616342,13.986408606679998,13.986408606679998,0.5485728592620862,501.235,-0.0316975212646554,0.00100473285432328,26083800.0,-16.408000000000015,-0.0176090708608768,0.000806248419543551,-13580700.0,19.36099999999982,0.07965886368987149,0.002496479620319043,43159200.0
471,2014-08-25,1318350000000000.0,11492630116975,38928625582398,38928625582398,342500000000.0,69894.0,95196374400383.0,60766037610144.0,55925274931462.0,75327467030220.0,19868907370163.0,6.554414982777424,1.9350148098801652,1.9350148098801652,0.057137685007941745,365000000000.0,3257337165616.0,14307556913875.0,14307556913875.0,-22500000000.0,13199.0,53639101111555.0,38229776615026.0,39354064433597.0,44043124549481.0,9595976562074.0,2.7556014292685096,0.6643818043869993,0.6643818043869993,0.03340119143575465,-52500000000.0,20360072778528.0,11472078336728.0,11472078336728.0,70000000000.0,5590.0,-135567685311007.0,-186278827502728.0,-147109904814492.0,-162573445957290.0,27005760646283.0,-20.17171333737108,-3.21399672965783,-3.21399672965783,-0.12346747582893756,511.395,0.0202699332648357,0.000410870194560894,21866000.0,10.159999999999968,0.0519674545294911,-0.000593862659762386,-4217800.0,35.579000000000065,0.03148544894329701,-0.003739408383314199,4015400.0
472,2014-08-26,1318692500000000.0,11621706996196,44705791010605,44705791010605,432500000000.0,72660.0,178849364968413.0,146870049248630.0,133711085826737.0,161233083133668.0,17616281834745.0,13.873442445799277,3.6065368599656513,3.6065368599656513,0.12226738465083255,342500000000.0,129076879221.0,5777165428207.0,5777165428207.0,90000000000.0,2766.0,83652990568030.0,86104011638486.0,77785810895275.0,85905616103448.0,-2252625535418.0,7.319027463021853,1.6715220500854862,1.6715220500854862,0.06512969964289081,17500000000.0,-13240619744442.0,-29462337490262.0,-29462337490262.0,95000000000.0,-24530.0,-52527034365172.0,-5288463818192.0,-23159763286766.0,-23193153529437.0,-29333880835735.0,2.14104700434417,-0.06035145104721984,-0.06035145104721984,-0.017627793213454132,502.38599999999997,-0.017616519520136,0.00031034176000333197,19460300.0,-9.009000000000015,-0.0378864527849717,-0.00010052843455756204,-2405700.0,-45.736999999999966,-0.1594304327048307,0.0018934453045107611,-7550800.0
