"timestamp","market_cap_by_available_supply","price_btc","price_usd","volume_usd"
1427311162000,3426432676,1,245.087,38844000
1427397559000,3541436382,1,253.246,23922800
1427483961000,3474922114,1,248.411,20704500
1427570361000,3521673717,1,251.687,15915400
1427658261000,3426239160,1,244.8,19139800
1427750959000,3469694824,1,247.838,23951900
1427838862000,3438997948,1,245.58,21934000
1427939961000,3472729978,1,247.918,23139000
1428026361000,3547549559,1,253.183,25777000
1428113361000,3574913192,1,255.069,23106500
1428199761000,3549704856,1,253.204,12020200
1428286461000,3668097103,1,261.58,20635600
1428372861000,3544201888,1,252.688,20589300
1428459262000,3550136355,1,253.043,16708000
1428546861000,3435976468,1,244.848,30345500
1428633261000,3407562580,1,242.767,21044800
1428719661000,3317215986,1,236.266,29354300
1428806061000,3332846528,1,237.318,16269700
1428892462000,3312552620,1,235.823,12010600
1428978862000,3150265219,1,224.205,31725200
1429070961000,3121110924,1,222.072,33262300
1429157662000,3176590483,1,225.966,25105000
1429244362000,3213681992,1,228.548,19849500
1429331063000,3141396045,1,223.356,20177000
1429418362000,3146724471,1,223.678,12370900
1429507163000,3146493803,1,223.602,15596300
1429593862000,3172533292,1,225.39,18944100
1429680863000,3303065945,1,234.599,27007900
1429767262000,3293427801,1,233.853,21211300
1429854263000,3265078364,1,231.789,20305500
1429944262000,3239046278,1,229.881,16349900
1430053163000,3082924255,1,218.727,21024300
1430139563000,3108026628,1,220.454,22748700
1430226262000,3172247583,1,224.947,39343400
1430313561000,3169000924,1,224.665,18620400
1430403860000,3303850494,1,234.167,28471700
1430490260000,3318464989,1,235.142,25726800
1430577559000,3314728349,1,234.814,15939300
1430664259000,3415504970,1,241.893,16861500
1430750659000,3417049721,1,241.945,16063800
1430838558000,3318757221,1,234.923,25902100
1430930960000,3320275175,1,234.966,17272400
1431017360000,3279491422,1,232.015,32649900
1431103760000,3476741981,1,245.906,32948700
1431190160000,3410996344,1,241.203,25349500
1431276559000,3401965502,1,240.507,15597600
1431363260000,3447508596,1,243.663,17472700
1431449961000,3426188781,1,242.089,21352400
1431536362000,3438268055,1,242.873,17839200
1431622760000,3347749805,1,236.418,28772200
1431709165000,3363986983,1,237.498,20008000
1431795560000,3363167493,1,237.384,12811900
1431881960000,3364091343,1,237.378,11257500
1431968360000,3356103839,1,236.758,12963900
1432055363000,3308309428,1,233.332,17644200
1432142059000,3327909958,1,234.654,15952000
1432228461000,3350546405,1,236.186,15400400
1432314861000,3360738159,1,236.846,19170400
1432401260000,3409088722,1,240.201,21821300
1432487660000,3429956268,1,241.613,12507600
1432575261000,3369803070,1,237.313,13777600
1432663161000,3373050560,1,237.484,15536800
1432750160000,3363816253,1,236.773,18473500
1432846460000,3373675768,1,237.406,13725800
1432932861000,3370190445,1,237.094,15242500
1433020161000,3307068042,1,232.603,14166700
1433106561000,3297894742,1,231.895,12519500
1433193860000,3166420065,1,222.597,25922900
1433284160000,3211363373,1,225.695,20742500
1433370561000,3217797867,1,226.092,17462200
1433456960000,3196874056,1,224.567,14461900
1433543361000,3207088735,1,225.226,18190200
1433633360000,3205253467,1,225.026,10568700
1433719760000,3183902511,1,223.469,13654600
1433806161000,3255937616,1,228.462,23342800
1433892559000,3268406686,1,229.277,28156800
1433978960000,3262359707,1,228.785,15904400
1434065360000,3275768947,1,229.669,14609500
1434151766000,3284984267,1,230.259,14004900
1434241761000,3317671899,1,232.483,12714400
1434328163000,3332954967,1,233.493,12266200
1434414561000,3378059557,1,236.594,20029300
1434500960000,3604399193,1,252.393,42924100
1434587359000,3556041989,1,248.938,42633100
1434673760000,3569721791,1,249.827,31076200
1434760159000,3487268038,1,243.995,24655600
1434846560000,3499099248,1,244.765,19823200
1434933260000,3487360825,1,243.891,10607100
1435019661000,3528441317,1,246.698,17576300
1435106060000,3492940561,1,244.157,15309800
1435192460000,3446189171,1,240.823,17090000
1435278860000,3473639996,1,242.676,15904600
1435365261000,3486208542,1,243.489,13769300
1435451660000,3589623988,1,250.655,20587900
1435538061000,3563321533,1,248.758,15025600
1435624460000,3681402721,1,256.939,34722300
1435710867000,3784372504,1,264.057,44669600
1435797261000,3714048672,1,259.09,26947900
1435883660000,3668022766,1,255.811,21435300
1435970062000,3681165676,1,256.656,19017900
1436056462000,3742137146,1,260.837,15464000
1436142861000,3888172339,1,270.949,44697100
1436229261000,3843241340,1,269.478,49703100
1436315660000,3798502073,1,266.341,27847400
1436402059000,3844791618,1,267.704,36849400
1436488460000,3867029661,1,269.191,40454400
1436574860000,4110352701,1,286.052,100412000
1436661259000,4212905538,1,293.114,40447000
1436747659000,4454664674,1,309.859,56392900
1436834064000,4192223068,1,291.531,61330500
1436920796000,4178565394,1,290.508,29467300
1437007161000,4189402692,1,291.183,29174900
1437093559000,4001980744,1,278.093,49482600
1437179961000,4023355685,1,279.505,27344700
1437266660000,3952584984,1,274.517,25371800
1437353361000,3940416003,1,273.602,15558600
1437439762000,4024532627,1,279.366,22273800
1437526761000,3978914464,1,276.139,23182500
1437613161000,3998474724,1,277.419,18615900
1437699561000,3975213232,1,275.741,18377800
1437785960000,4142634316,1,287.267,37326400
1437872361000,4164345963,1,288.697,20062200
1437958761000,4215400624,1,292.164,15984000
1438045162000,4256097823,1,294.907,31177800
1438131562000,4241127355,1,293.802,25193500
1438217961000,4165297674,1,288.471,24739600
1438304362000,4156876481,1,287.823,21319400
1438390762000,4112500665,1,284.676,23205300
1438477462000,4042133466,1,279.73,19310000
1438563861000,4078449217,1,282.168,17210200
1438650266000,4079086669,1,282.135,22122200
1438737261000,4117595320,1,284.734,21201300
1438823661000,4071191851,1,281.459,20604100
1438910062000,4033878314,1,278.809,17952300
1438996461000,4046202457,1,279.598,42342900
1439082862000,3789713465,1,261.801,58689800
1439169262000,3851303638,1,265.991,22285600
1439255661000,3831151482,1,264.522,20524000
1439342961000,3886143638,1,268.243,24977000
1439429361000,3851673933,1,265.805,26974200
1439515761000,3826343657,1,263.99,27216500
1439602163000,3858970688,1,266.174,27091900
1439688560000,3793507380,1,261.6,19510600
1439774961000,3745688864,1,258.241,29052400
1439861360000,3741795353,1,257.909,22034500
1439947762000,3360947391,1,231.601,63601000
1440035061000,3328460736,1,229.296,45257000
1440121462000,3390216133,1,233.494,30539300
1440207861000,3394104386,1,233.695,23355900
1440294561000,3343878537,1,230.173,22995600
1440380961000,3298475694,1,226.995,19533100
1440467661000,2963113028,1,203.863,65919600
1440554060000,3265852325,1,224.639,52402700
1440640461000,3306456840,1,227.369,31120600
1440726861000,3222096273,1,221.515,22965600
1440813261000,3380614164,1,232.353,29428400
1440900261000,3354034478,1,230.462,17820200
1440986663000,3314111086,1,227.657,18923200
1441073060000,3361671173,1,230.863,20222800
1441159464000,3301555376,1,226.675,20112300
1441245861000,3344916579,1,229.589,18480400
1441332261000,3321555511,1,227.93,18118800
1441418663000,3346486534,1,229.577,17494500
1441505062000,3443033009,1,236.142,19369500
1441591462000,3517094549,1,241.162,23695600
1441677861000,3528058374,1,241.852,19512600
1441764861000,3555030286,1,243.645,24843300
1441851561000,3480953954,1,238.504,21024500
1441937963000,3498730094,1,239.653,19597800
1442024361000,3502600730,1,239.852,16826300
1442111362000,3435822878,1,235.224,16206200
1442197761000,3330618491,1,227.961,17506600
1442284163000,3386256282,1,231.71,18772300
1442370561000,3375319290,1,230.9,16233700
1442456961000,3363707463,1,230.049,18810900
1442638763000,3400171370,1,232.424,16217800
1442726063000,3380142929,1,231.004,11954800
1442823867000,3332918055,1,227.719,14191700
1442916862000,3390120450,1,231.566,22857700
1443003262000,3371026292,1,230.202,18445900
1443089680000,3385631616,1,231.139,18486500
1443177562000,3469762309,1,236.82,25172600
1443268464000,3428446019,1,233.933,14410300
1443355162000,3419143960,1,233.241,13062400
1443441562000,3476649086,1,237.11,20202700
1443528263000,3465175314,1,236.259,22663000
1443614663000,3465284111,1,236.202,20512900
1443701062000,3463828145,1,236.038,16936200
1443787462000,3481139755,1,237.17,20239100
1443874761000,3490295222,1,237.731,17462600
1443961162000,3501971358,1,238.467,12642100
1444047564000,3494692882,1,237.909,15530500
1444134263000,3538035627,1,240.799,22365900
1444220662000,3594351219,1,244.574,26893700
1444307064000,3573021586,1,243.066,19671700
1444393461000,3579932606,1,243.479,18560000
1444479862000,3579980982,1,243.426,16000800
1444567162000,3598901679,1,244.646,11433600
1444653562000,3628986408,1,246.632,18033400
1444739962000,3680556438,1,250.079,24721800
1444826363000,3682257528,1,250.13,23232600
1444913064000,3745796716,1,254.377,26793100
1444999485000,3819055904,1,259.286,24415000
1445086474000,3972646840,1,269.651,44097300
1445172864000,3909896246,1,265.33,29558400
1445259263000,3877593068,1,263.062,25714300
1445345660000,3918223004,1,265.758,26078800
1445432061000,3903367170,1,264.688,29059300
1445518460000,4051053398,1,274.63,30156000
1445604863000,4057300555,1,274.985,32351800
1445691262000,4101456584,1,277.908,24084000
1445779161000,4259093148,1,288.511,35526900
1445865561000,4187978972,1,283.626,40169900
1445951962000,4320173957,1,292.501,35514700
1446038360000,4458944997,1,301.821,47347600
1446124761000,4614286095,1,312.264,51994800
1446211160000,4725198409,1,319.693,89068400
1446299661000,4801750261,1,324.769,41206200
1446389661000,4688468998,1,317.023,43893300
1446476061000,4941044769,1,334.018,56898600
1446562459000,5801731130,1,392.089,162207000
1446649462000,7200970793,1,486.534,293695000
1446735860000,5821277798,1,393.216,221063000
1446822259000,5560300344,1,375.493,121795000
1446908660000,5749208335,1,388.144,83953100
1446997160000,5712604936,1,385.583,44625800
1447083565000,5697781741,1,384.491,71774400
1447169966000,5307184957,1,358.042,68662800
1447256361000,4628798213,1,312.185,124080000
1447342766000,4893990942,1,329.99,81853000
1447429167000,4904289509,1,330.588,54658200
1447517660000,4935847819,1,332.634,38263800
1447604062000,4760858633,1,320.758,39008100
1447690462000,4761473876,1,320.706,42884200
1447776860000,4963870633,1,334.246,59097000
1447863269000,4954193103,1,333.518,42213700
1447949661000,4847955931,1,326.287,43553200
1448036061000,4781276924,1,321.711,53429100
1448125785000,4841805247,1,325.69,29623700
1448212160000,4798086557,1,322.651,21826600
1448298565000,4814319576,1,323.655,24535100
1448385260000,4784734581,1,321.585,28723900
1448471660000,4841940213,1,325.344,35175500
1448558061000,5163019033,1,346.825,97328600
1448660659000,5351991772,1,359.416,60590100
1448747062000,5297163115,1,355.642,37239800
1448833462000,5435451986,1,364.834,32339100
1448919860000,5618730333,1,377.034,75583000
1449006263000,5388614876,1,361.484,62588000
1449092673000,5364562891,1,359.777,52641600
1449179060000,5379785017,1,360.712,51221800
1449265460000,5394474468,1,361.606,35761100
1449351864000,5647218133,1,378.439,53679900
1449438260000,5903266940,1,395.493,88056200
1449524660000,5891690738,1,394.615,64776800
1449611064000,5909492426,1,395.698,42450200
1449697463000,6197513898,1,414.863,101683000
1449783862000,6230850064,1,416.948,53263400
1449870261000,6718187988,1,449.438,104496000
1449956663000,6366824154,1,425.814,131176000
1450043063000,6517692772,1,435.797,57806600
1450129464000,6641100594,1,443.909,128529000
1450216162000,6905538458,1,461.439,80492700
1450303163000,6841146187,1,457.011,111483000
1450389560000,6813831957,1,455.067,48845100
1450476862000,6932625207,1,462.867,58257500
1450563862000,6922282581,1,462.06,48601100
1450650260000,6609268821,1,441.045,74004600
1450736664000,6535807645,1,436.033,75809300
1450823362000,6583922134,1,439.136,52039000
1450909762000,6643420665,1,442.987,47354600
1450996160000,6814599431,1,454.293,57236500
1451082561000,6842399528,1,456.03,39143500
1451168962000,6290540926,1,419.127,114925000
1451255362000,6354730406,1,423.26,53393600
1451341761000,6303751770,1,419.759,49089900
1451428162000,6462910246,1,430.244,50244100
1451514562000,6422818947,1,427.452,48589900
1451600962000,6475234383,1,430.84,45929800
1451687361000,6527492315,1,434.221,35900100
1451773763000,6517372345,1,433.444,30177000
1451860162000,6429617795,1,427.509,38378900
1451946563000,6525448322,1,433.746,38174500
1452032958000,6503834358,1,432.198,34971300
1452119356000,6484498400,1,430.805,33744600
1452206058000,6838873983,1,454.248,81552100
1452292457000,6832815502,1,453.716,61907500
1452378856000,6771924347,1,449.557,32339500
1452465557000,6719129175,1,445.916,35198400
1452551959000,6755589198,1,448.21,41045900
1452639259000,6723138391,1,445.932,99356700
1452725659000,6518987485,1,432.285,180327000
1452812059000,6495506684,1,430.633,43258800
1452898459000,5664582462,1,375.468,142114000
1452984859000,5776141735,1,382.775,129294000
1453071857000,5846102422,1,387.313,47441400
1453158259000,5843586807,1,387.038,56199800
1453244659000,5772050960,1,382.212,46402600
1453331059000,6304150237,1,417.34,109001000
1453418359000,6198783986,1,410.273,73754000
1453504763000,5720967818,1,378.538,88051500
1453591764000,5882316525,1,389.1,56582800
1453678758000,6108300046,1,403.934,55545300
1453765159000,5937190075,1,392.511,58803600
1453851862000,5924965849,1,391.598,57754300
1453938858000,5979544081,1,395.106,47575500
1454025258000,5757119021,1,380.316,59191900
1454111658000,5752256391,1,379.89,86293700
1454198058000,5728107132,1,378.179,30274600
1454284459000,5585628893,1,368.661,37543600
1454370860000,5652019921,1,372.942,51821200
1454457259000,5676455144,1,374.445,40417700
1454543660000,5610559444,1,369.989,45872000
1454630060000,5909407139,1,389.588,69224300
1454717977000,5862357557,1,386.362,37850800
1454804363000,5724293240,1,377.141,45193400
1454890758000,5726113915,1,377.151,33220100
1454977159000,5671347134,1,373.454,45012100
1455063560000,5714749291,1,376.203,52336200
1455149959000,5804707945,1,382.02,79714700
1455236959000,5775813800,1,379.999,70635100
1455323362000,5860633626,1,385.471,61637800
1455409758000,6000598778,1,394.577,56956400
1455496158000,6242654214,1,410.381,59118300
1455582559000,6127438696,1,402.707,63715300
1455668963000,6209052960,1,407.977,63517500
1455755361000,6345194770,1,416.817,74944600
1455841759000,6434873012,1,422.59,68136400
1455928159000,6429880220,1,422.163,45421900
1456014559000,6682398301,1,438.633,78988400
1456100963000,6660603378,1,437.112,75239600
1456187393000,6686093804,1,438.692,59096100
1456273759000,6457496070,1,423.6,75337700
1456360460000,6521549215,1,427.719,59859400
1456447160000,6452162095,1,423.06,60066800
1456533564000,6624074491,1,434.231,63451400
1456619961000,6594885191,1,432.212,39746000
1456706361000,6598747014,1,432.373,53859300
1456792759000,6700966742,1,438.973,59918300
1456879159000,6643378737,1,435.1,75261400
1456966159000,6426287200,1,420.773,78704800
1457052563000,6458064173,1,422.763,97731700
1457140463000,6253278746,1,409.248,94537500
1457226860000,6055193347,1,396.187,135037000
1457313864000,6222858469,1,407.058,87429800
1457400261000,6334472866,1,414.271,83550700
1457486660000,6299830445,1,411.899,69253700
1457573058000,6333004405,1,413.955,70233100
1457659460000,6385357629,1,417.27,80573700
1457745860000,6454118718,1,421.658,73292800
1457832259000,6319243775,1,412.75,98376200
1457918659000,6347317830,1,414.493,81589500
1458005061000,6382106218,1,416.66,85236200
1458091463000,6386112115,1,416.812,66001600
1458177864000,6415010234,1,418.595,65388800
1458265459000,6432325904,1,419.627,81989600
1458351859000,6272903858,1,409.134,106303000
1458438259000,6328260436,1,412.655,56872200
1458524664000,6322102332,1,412.154,44459600
1458615862000,6376447384,1,415.598,64111200
1458702263000,6432579040,1,419.152,57035700
1458788662000,6412568198,1,417.746,60791200
1458875060000,6400048948,1,416.832,59456700
1458961460000,6423459973,1,418.258,46571500
1459047862000,6421419769,1,418.019,34333400
1459134260000,6538632483,1,425.553,68612800
1459220663000,6542330317,1,425.678,60901500
1459307060000,6398704261,1,416.228,69259300
1459393461000,6409054690,1,416.803,60962500
1459479861000,6419630688,1,417.408,52255500
1459566260000,6476604093,1,421.005,49140100
1459652662000,6477599010,1,420.978,32573500
1459739660000,6490795409,1,421.726,33517800
1459829061000,6515799004,1,423.233,49842700
1459915461000,6532099776,1,424.194,55029000
1460001863000,6502380443,1,422.153,52180600
1460088561000,6529370004,1,423.811,51888900
1460175561000,6445895681,1,418.291,59914700
1460261961000,6466853128,1,419.538,39142500
1460348961000,6506724666,1,422.009,71086600
1460435362000,6584348143,1,426.941,51563800
1460521762000,6575979271,1,426.294,59492100
1460608162000,6550826746,1,424.552,62385600
1460694561000,6574507719,1,425.977,39423100
1460780961000,6631019050,1,429.539,46016700
1460867361000,6645625297,1,430.382,39463900
1460954361000,6621721601,1,428.734,44570800
1461040763000,6615919701,1,428.271,49147100
1461127163000,6730610265,1,435.579,51957400
1461213561000,6851556733,1,443.29,63837900
1461299962000,6890486064,1,445.702,63896100
1461386361000,6879463734,1,444.884,48994100
1461472762000,7019363881,1,453.824,48790600
1461559162000,7080771780,1,457.701,60373800
1461645563000,7161870586,1,462.843,81914800
1461732562000,7202822031,1,465.379,68551100
1461818962000,6837197196,1,441.663,99740900
1461905363000,6918352731,1,446.808,53365200
1461991763000,7039272260,1,454.497,41367600
1462078163000,6959137706,1,449.215,64335100
1462164562000,7008527538,1,452.29,36865600
1462250962000,6884173943,1,444.151,89902800
1462337367000,6965350466,1,449.276,53824500
1462423762000,6936300620,1,447.289,50094900
1462510162000,6937772696,1,447.27,46600500
1462596563000,7110519010,1,458.293,70149500
1462682963000,7125692561,1,459.16,34040500
1462769362000,7093723998,1,456.969,38634900
1462855762000,7147498048,1,460.31,51224600
1462942163000,7042063953,1,453.406,58942400
1463028563000,7020505174,1,451.927,45714100
1463114962000,7059349098,1,454.32,58765300
1463201362000,7076936747,1,455.342,58322500
1463287763000,7085649238,1,455.797,33040100
1463374163000,7107226092,1,457.085,26517700
1463460562000,7072974959,1,454.774,60273500
1463546963000,7071588256,1,454.584,67608600
1463647163000,7064274050,1,454,84957300
1463733564000,6884431084,1,442.334,105675000
1463819963000,6881663050,1,442.061,66428500
1463906364000,6891232069,1,442.557,32984200
1463992762000,6884185027,1,441.976,41782100
1464079162000,6939763795,1,445.427,46977800
1464165563000,6987264934,1,448.378,66966300
1464251964000,7014414160,1,450.022,60268100
1464338364000,7390830523,1,474.069,129835000
1464424763000,7776228875,1,498.676,152040000
1464511162000,8139461500,1,521.849,144933000
1464597563000,8354890385,1,535.539,134056000
1464683963000,8495316239,1,544.418,83355600
1464770363000,8305364050,1,532.141,136505000
1464856762000,8365141060,1,535.844,75665200
1464943162000,8585239386,1,549.816,67969600
1465029562000,9071191123,1,580.809,117932000
1465115962000,9029111790,1,577.988,90848200
1465202362000,9143297235,1,585.142,71123100
1465288763000,9138123933,1,584.665,68873800
1465375163000,9015287594,1,576.673,99339400
1465461564000,9050502118,1,578.783,64226000
1465547962000,9027678436,1,577.185,60786600
1465634363000,9126801905,1,583.377,57116200
1465720762000,9829354953,1,628.133,131980000
1465807163000,10840613155,1,692.598,245435000
1465893563000,10859224152,1,693.612,217504000
1465979963000,10614202156,1,677.808,151574000
1466066362000,11490101006,1,733.566,184652000
1466152853000,11576347464,1,738.893,281127000
1466239162000,11822687077,1,754.455,276156000
1466325563000,11813297656,1,753.637,246681000
1466411962000,11979095803,1,763.99,125882000
1466498362000,11183262186,1,713.075,201615000
1466584763000,10545397522,1,672.253,316187000
1466671162000,9304870001,1,593.038,287483000
1466757570000,10219139323,1,651.165,271651000
1466843963000,10681685554,1,680.49,149572000
1466930362000,10304922472,1,656.33,95253500
1467016762000,10123281029,1,644.602,126223000
1467103161000,10206231765,1,649.736,110425000
1467189563000,10015895416,1,637.476,147926000
1467275963000,10052105815,1,639.628,114212000
1467362373000,10624211110,1,675.849,160915000
1467448763000,10662788572,1,678.151,101257000
1467535162000,10555277774,1,671.149,126160000
1467621562000,10587164219,1,673.016,111537000
1467707962000,10625073838,1,675.281,83665600
1467794361000,10626529100,1,675.219,146380000
1467880762000,10164946888,1,645.744,179169000
1467967162000,10129607374,1,643.358,216498000
1468053562000,10294926377,1,653.698,144916000
1468139962000,10196073905,1,647.317,163321000
1468226362000,10190907697,1,646.921,100917000
1468312763000,10216523512,1,648.473,82157700
1468399163000,10520341580,1,667.684,136317000
1468485563000,10340993170,1,656.24,124933000
1468571963000,10472213952,1,664.502,72744400
1468658362000,10475782606,1,664.65,67335600
1468744763000,10498811163,1,666.034,45684900
1468831463000,10716684954,1,679.776,65813400
1468917863000,10583360814,1,671.247,63841900
1469004264000,10574792252,1,670.628,59223000
1469090664000,10464178036,1,663.551,96950300
1469177063000,10485157468,1,664.809,59574700
1469263463000,10299684100,1,652.987,146522000
1469349864000,10327551498,1,654.691,62891100
1469436263000,10340649427,1,655.454,108172000
1469522665000,10228292557,1,648.27,81578400
1469609064000,10314599568,1,653.678,232429000
1469695463000,10340134998,1,655.233,119449000
1469781864000,10345765125,1,655.515,82546200
1469868263000,10354237796,1,655.985,49567900
1469954663000,10074660054,1,638.209,64300500
1470041664000,9827709584,1,622.498,109126000
1470128363000,9524454479,1,603.212,186273000
1470214764000,8744095466,1,553.726,330940000
1470301164000,9056446515,1,573.437,165591000
1470387565000,9032110393,1,571.827,108953000
1470473963000,9006582232,1,570.135,65647200
1470560364000,9316317558,1,589.672,75560800
1470646763000,9313635340,1,589.44,76058100
1470733163000,9279823579,1,587.231,63405100
1470819565000,9300630814,1,588.482,89547900
1470905963000,9366520992,1,592.589,107142000
1470992364000,9321925706,1,589.7,72516700
1471079365000,9311065335,1,588.941,54490400
1471165763000,9227527717,1,583.588,39826200
1471252165000,9062620841,1,573.089,58898300
1471338565000,9001666668,1,569.174,57134200
1471424965000,9180923377,1,580.452,55012600
1471511365000,9082670923,1,574.18,59666700
1471597764000,9095833745,1,574.948,48921000
1471684164000,9173480360,1,579.787,54839700
1471770864000,9226732052,1,583.081,33882500
1471857564000,9191708711,1,580.799,39866500
1471944265000,9228617706,1,583.06,79910800
1472030664000,9222199687,1,582.594,76092200
1472117666000,9113022446,1,575.628,58432800
1472204667000,9177901595,1,579.669,127654000
1472291368000,9120792057,1,576.007,37999600
1472377767000,9071303540,1,572.82,64813400
1472464166000,9107146906,1,575.008,99185100
1472550568000,9158550414,1,578.19,86318100
1472636967000,9107312332,1,574.893,65210900
1472723366000,9068945780,1,572.41,81466800
1472809766000,9060590993,1,571.819,62508300
1472896167000,9108468127,1,574.777,118504000
1472982567000,9532544895,1,601.474,135559000
1473068967000,9590446673,1,605.05,88445200
1473155367000,9617799072,1,606.715,74444700
1473242067000,9655000619,1,608.994,74627100
1473328466000,9934976419,1,626.582,78987800
1473414866000,9871436729,1,622.512,80124700
1473501267000,9891069776,1,623.676,56057000
1473587667000,9882272631,1,623.052,39316200
1473674066000,9608065489,1,605.681,88828500
1473760465000,9640877230,1,607.68,75425900
1473846865000,9682097101,1,610.202,67563000
1473933266000,9683717913,1,610.234,43254900
1474019665000,9650380467,1,608.061,64356300
1474106068000,9645462710,1,607.679,55179600
1474192466000,9640624692,1,607.309,35454600
1474278867000,9671763021,1,609.207,50397200
1474365283000,9671169239,1,609.101,61770400
1474451667000,9505605313,1,598.608,82446100
1474538068000,9485301346,1,597.254,63449500
1474624466000,9515373999,1,599.086,60934900
1474710865000,9587220726,1,603.552,42797300
1474797266000,9579388374,1,602.966,31668700
1474883666000,9630254792,1,606.089,44284400
1474970065000,9646895733,1,607.068,50577300
1475056467000,9626668126,1,605.721,49291300
1475142865000,9632262028,1,606.008,49979700
1475229267000,9627344898,1,605.636,51573500
1475315667000,9738743279,1,612.568,56330100
1475402067000,9746461724,1,612.979,45329700
1475488465000,9733824426,1,612.126,36894800
1475574865000,9707262596,1,610.381,46389500
1475661267000,9710088703,1,610.485,56362800
1475747665000,9735538044,1,612.013,64252400
1475834066000,9795621343,1,615.719,58058300
1475920465000,9847012776,1,618.876,59592100
1476006865000,9825507923,1,617.449,31604400
1476093265000,9839189923,1,618.237,50391200
1476179667000,10094037385,1,634.187,86699800
1476266069000,10190613560,1,640.19,79251400
1476352467000,10146669788,1,637.365,91058400
1476439466000,10176240442,1,639.156,55744400
1476525865000,10221478100,1,641.932,49308100
1476612269000,10229301915,1,642.358,37198200
1476698667000,10186689883,1,639.619,43772900
1476785067000,10189769058,1,639.741,57576200
1476871467000,10165561642,1,638.151,62882200
1476957867000,10058691183,1,631.386,69190500
1477044268000,10073599039,1,632.257,55750300
1477130665000,10160403263,1,637.624,47657000
1477217065000,10473462378,1,657.199,82398900
1477303468000,10404963019,1,652.827,53313500
1477389867000,10466200828,1,656.597,65421500
1477476566000,10585288822,1,664.004,83828800
1477562967000,10954943246,1,687.116,107388000
1477649368000,10959649506,1,687.331,77585800
1477735768000,11226383168,1,703.977,92993400
1477823066000,11345624252,1,711.374,133638000
1477910365000,11186961801,1,701.334,95740900
1477996769000,11589751124,1,726.507,106582000
1478083166000,11580725920,1,725.873,105075000
1478169568000,11756459867,1,736.802,95064500
1478255976000,11267528191,1,706.089,169993000
1478342668000,11246376941,1,704.692,81640100
1478432668000,11370586174,1,712.394,52447100
1478519068000,11221809771,1,702.993,56804000
1478605467000,11243006604,1,704.233,65010100
1478692468000,11731553482,1,734.757,133987000
1478778868000,11465803925,1,718.026,71226700
1478865267000,11448586858,1,716.853,65758200
1478951668000,11303736637,1,707.696,63250700
1479038073000,11103815197,1,695.098,69106500
1479124468000,11222471008,1,702.443,66470200
1479210874000,11348394216,1,709.822,66408100
1479297268000,11429163962,1,714.779,65644500
1479383669000,11861863206,1,741.735,171703000
1479470066000,12015075929,1,751.231,89401900
1479556466000,11976717208,1,748.749,79848300
1479642868000,12037421527,1,752.467,97136100
1479729268000,11745267621,1,734.128,150151000
1479815668000,11852554379,1,740.754,107234000
1479902668000,11891316940,1,743.086,85851100
1479989666000,11853795363,1,740.662,70343100
1480076069000,11814348514,1,738.105,87562200
1480162467000,11764558974,1,734.906,54890400
1480249166000,11796767666,1,736.83,50251100
1480335567000,11798284545,1,736.835,58591800
1480421967000,11792672780,1,736.4,65486500
1480508369000,11966280662,1,747.153,73527500
1480595066000,12069289796,1,753.49,79394300
1480681469000,12389775616,1,773.419,110518000
1480767868000,12319354312,1,768.924,93358700
1480854568000,12344433527,1,770.395,50348000
1480940968000,12046463924,1,751.713,90650100
1481027368000,12251063387,1,764.395,103656000
1481113768000,12287077119,1,766.544,98122700
1481200167000,12388436817,1,772.765,94641500
1481286567000,12396654603,1,773.192,73113000
1481372966000,12429452049,1,775.156,56262900
1481459366000,12325803984,1,768.598,58931600
1481545769000,12512276029,1,780.12,62071700
1481633367000,12535417663,1,781.452,85415700
1481720066000,12537467101,1,781.489,64672900
1481806479000,12507715974,1,779.555,78000200
1481892868000,12579889102,1,783.972,89342700
1481979266000,12681376462,1,790.224,81721500
1482065670000,12693884005,1,790.903,54730500
1482152069000,12708637993,1,791.731,66832900
1482238469000,12735392707,1,793.315,74942900
1482324878000,12996923069,1,809.513,111185000
1482411267000,13811236710,1,860.126,230386000
1482497665000,14667032138,1,913.311,215797000
1482584066000,14314033444,1,891.23,202878000
1482670467000,13951003746,1,868.522,137865000
1482756867000,14417801253,1,897.475,124193000
1482843269000,14947600635,1,930.351,125148000
1482929667000,15434484300,1,960.528,189238000
1483016066000,15643515999,1,973.423,226951000
1483102467000,15257615837,1,949.298,216515000
1483188866000,15306687904,1,952.229,122103000
1483275269000,15641622845,1,972.948,85910700
1483361668000,16494303816,1,1025.88,192318000
1483448068000,16570318264,1,1030.47,197352000
1483534467000,17698795950,1,1100.52,223948000
1483620867000,16614025943,1,1032.94,411861000
1483707266000,14351899598,1,892.194,469879000
1483793667000,14355941878,1,892.342,322058000
1483880069000,14673713902,1,911.99,181439000
1483966467000,14598216903,1,907.185,154679000
1484052867000,14627352798,1,908.901,119688000
1484139267000,13166932486,1,818.048,193925000
1484225688000,12349181027,1,767.149,278482000
1484312369000,12821963155,1,796.407,179384000
1484398766000,13427734239,1,833.934,139930000
1484485168000,13232310879,1,821.69,81653800
1484571566000,13305254142,1,826.108,75391400
1484657968000,14283733228,1,886.754,129723000
1484744368000,14493174875,1,899.644,127607000
1484830768000,14355906191,1,891.014,117185000
1484917166000,14372775686,1,891.942,93272800
